OBJECTID,UIDENTSTLAE,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstige,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84,STRZUSTAND,index_right,FID,SBZ,Name
229048,14201112148210975050,14,7,13,000,2020,11,13,5,3,3,5,0,1,1,0,0,0,0,"737125,901399999860000","5692206,615000000200000",12.404083666000076,51.33162459300007,0,3,3,3,Südost
229050,14201106143263007600,14,7,13,000,2020,11,15,6,3,5,3,0,1,0,0,0,0,0,"733255,684500000440000","5691699,424399999900000",12.348295112000073,51.32867201800008,0,5,5,5,Südwest
229052,14201030148210886540,14,7,13,000,2020,10,15,6,2,5,3,0,1,1,0,0,0,0,"738637,534799999560000","5693596,563400000300000",12.426673685000026,51.34346845700003,1,2,2,2,Ost
229055,14201104144200933900,14,7,13,000,2020,11,15,4,3,5,2,0,1,1,0,0,0,0,"735282,307799999600000","5690785,579500000900000",12.376729365000074,51.31963443200004,0,4,4,4,Süd
229058,14201030148110886460,14,7,13,000,2020,10,09,6,3,2,6,0,0,1,0,0,0,1,"733789,069500000220000","5695668,672100000100000",12.358543952000048,51.36408308400007,0,9,9,9,Nord
229060,14201030148110886390,14,7,13,000,2020,10,06,6,3,5,3,1,0,1,0,1,0,0,"740971,459099999630000","5698145,167300000800000",12.463203403000023,51.383310195000035,1,1,1,1,Nordost
229062,14201117144200939870,14,7,13,000,2020,11,16,3,3,5,3,2,1,1,0,0,0,0,"734826,880499999970000","5695597,621300000700000",12.373378237000054,51.36301731800006,1,9,9,9,Nord
229064,14201113144200933631,14,7,13,000,2020,11,22,6,3,1,6,2,0,1,0,0,0,0,"732391,677899999540000","5696188,696000000500000",12.338845984000045,51.36932445800005,0,8,8,8,Nordwest
229065,14201030144200913020,14,7,13,000,2020,10,07,6,3,5,2,2,1,0,0,0,0,1,"735003,896200000310000","5692243,778200000500000",12.373702473000037,51.332838852000066,1,0,0,0,Mitte
229068,14201030144200889250,14,7,13,000,2020,10,13,6,3,5,3,0,1,1,0,0,0,0,"734457,903500000010000","5695074,830199999700000",12.367743026000028,51.35847691600003,1,9,9,9,Nord
229072,14201111144200918690,14,7,13,000,2020,11,14,4,3,3,6,0,1,0,0,0,0,0,"734913,047799999830000","5690903,397500000900000",12.371517288000064,51.320844571000066,1,4,4,4,Süd
229074,14201030144200888020,14,7,13,000,2020,10,14,6,3,4,1,0,0,1,0,0,0,0,"738243,925599999730000","5698610,722999999300000",12.424391590000027,51.38864000900003,1,1,1,1,Nordost
229077,14201030144200888000,14,7,13,000,2020,10,18,6,3,5,2,2,0,1,0,0,0,0,"736665,239000000060000","5695556,321000000500000",12.399709753000025,51.36188385400004,1,9,9,9,Nord
229080,14201110144200911850,14,7,13,000,2020,11,16,3,3,5,3,1,1,1,0,0,0,0,"735085,712199999950000","5689889,392899999400000",12.373322415000075,51.31167114100003,0,4,4,4,Süd
229084,14201030144200886580,14,7,13,000,2020,10,05,6,3,6,4,1,1,0,1,0,0,0,"742288,162399999800000","5693931,249600000700000",12.479218974000048,51.34492853800003,1,2,2,2,Ost
229087,14201030144100972950,14,7,13,000,2020,10,13,6,3,2,6,0,0,1,0,0,0,0,"735383,296400000340000","5690886,873299999200000",12.378242898000053,51.32050191900004,1,4,4,4,Süd
229108,14201104144200034900,14,7,13,000,2020,11,04,4,2,9,7,2,0,1,0,0,0,0,"728569,236800000070000","5690496,697000000600000",12.28037138700006,51.319777214000055,0,6,6,6,West
229111,14201111148122942111,14,7,13,000,2020,11,07,4,3,3,2,2,0,1,0,1,0,0,"735094,075699999930000","5694933,856899999100000",12.376770810000039,51.35694866700004,1,0,0,0,Mitte
229113,14201116148110961040,14,7,13,000,2020,11,15,2,3,5,3,0,1,1,0,0,0,0,"735735,112499999810000","5697678,774499999400000",12.387780896000038,51.38132207700005,0,9,9,9,Nord
229114,14201102662223912630,14,7,13,000,2020,11,20,2,2,0,7,2,1,0,0,0,0,0,"735098,980999999680000","5694151,375000000000000",12.376324234000037,51.34992282400003,0,0,0,0,Mitte
229117,14201109148410924310,14,7,13,000,2020,11,13,2,3,5,2,0,1,1,0,0,0,0,"737280,402999999930000","5693758,460500000000000",12.40733117700006,51.34548963800006,0,2,2,2,Ost
229122,14201113148310924230,14,7,13,000,2020,11,17,6,3,1,7,2,1,1,0,0,0,0,"732799,311300000180000","5691332,115000000200000",12.341516116000037,51.32556174100006,0,5,5,5,Südwest
229124,14201102148410892070,14,7,13,000,2020,11,07,2,3,2,6,0,0,1,0,0,0,0,"735053,087299999780000","5694785,327700000300000",12.376085057000068,51.35563237500003,1,0,0,0,Mitte
229131,14201105148110913040,14,7,13,000,2020,11,07,5,3,5,3,0,0,1,0,0,0,0,"733735,770100000310000","5695387,373500000700000",12.357594834000054,51.36157994100006,0,9,9,9,Nord
229132,14201117144200007610,14,7,13,000,2020,11,20,3,2,3,2,2,1,1,0,0,0,0,"744129,944799999710000","5694635,758500000500000",12.506096806000073,51.350463758000046,0,2,2,2,Ost
229136,14201102148310902160,14,7,13,000,2020,11,15,2,3,5,3,0,0,1,0,0,0,0,"729709,319199999790000","5690339,995100000900000",12.296603635000054,51.31791140400003,0,6,6,6,West
229137,14201110148410924400,14,7,13,000,2020,11,15,3,3,6,6,0,1,0,1,0,0,0,"735308,032499999740000","5695306,883199999100000",12.380084947000057,51.360208510000064,0,0,0,0,Mitte
229138,14201107144200918680,14,7,13,000,2020,11,20,7,3,5,3,2,0,1,0,0,0,0,"734582,156700000170000","5691404,125900000300000",12.367106561000071,51.325475847000064,0,0,0,0,Mitte
229144,14201112148410927500,14,7,13,000,2020,11,13,5,3,5,5,0,1,1,0,0,0,0,"734606,142500000070000","5693670,162200000100000",12.368942471000025,51.345806879000065,0,0,0,0,Mitte
229153,14201114145200942000,14,7,13,000,2020,11,22,7,3,6,6,2,0,1,1,0,0,0,"735016,711000000130000","5691700,821100000300000",12.373528025000041,51.32795976300008,0,0,0,0,Mitte
229155,14201116148410931390,14,7,13,000,2020,11,07,2,3,5,3,0,0,1,0,1,0,0,"734300,779000000100000","5693446,490000000200000",12.36441839300005,51.34392502500003,0,0,0,0,Mitte
229156,14201102148210911980,14,7,13,000,2020,11,12,2,3,2,6,0,0,1,0,0,0,0,"734761,231300000100000","5690886,574599999900000",12.369331358000068,51.32075621600006,1,4,4,4,Süd
229158,14201102144200895040,14,7,13,000,2020,11,09,2,3,4,6,0,1,0,0,0,0,0,"733860,024799999780000","5694879,683100000000000",12.359042726000041,51.35697154200005,1,0,0,0,Mitte
229163,14201106144200911830,14,7,13,000,2020,11,09,6,2,5,2,0,1,1,0,0,0,0,"737486,992999999780000","5691550,102399999300000",12.408820045000027,51.32558105000004,0,3,3,3,Südost
229165,14201101148210900430,14,7,13,000,2020,11,12,1,3,0,1,0,1,0,0,0,0,0,"734931,093000000340000","5687509,135399999100000",12.369541320000053,51.29036867600007,1,4,4,4,Süd
229167,14201104144200950300,14,7,13,000,2020,11,13,4,3,5,3,0,0,1,0,0,0,0,"742284,794700000440000","5694030,365499999400000",12.47923815400003,51.34581957600005,0,2,2,2,Ost
229171,14201109144200032450,14,7,13,000,2020,11,11,2,3,5,2,0,1,1,0,0,0,0,"738076,915900000370000","5695127,898900000400000",12.419663203000027,51.35744864600008,0,1,1,1,Nordost
229174,14201117144200944130,14,7,13,000,2020,11,16,3,3,6,4,1,0,1,1,0,0,0,"735515,794800000270000","5692025,940600000300000",12.38089356200004,51.33067174400003,1,0,0,0,Mitte
229176,14201113148110925780,14,7,13,000,2020,11,08,6,3,6,7,0,0,1,1,0,0,0,"731667,346699999650000","5696549,446599999400000",12.328693247000047,51.37285869100003,0,8,8,8,Nordwest
229178,14201102144200891650,14,7,13,000,2020,11,15,2,3,5,2,0,1,1,0,0,0,0,"736717,047199999910000","5697675,559699999200000",12.401863609000031,51.38088471200007,0,1,1,1,Nordost
229184,14201111144200918700,14,7,13,000,2020,11,17,4,3,4,7,2,0,1,0,0,0,1,"732195,587299999780000","5692107,060000000500000",12.333371146000047,51.33276495700005,1,7,7,7,Alt-West
229186,14201029148410881930,14,7,13,000,2020,10,08,5,3,0,1,0,1,0,0,0,0,0,"737772,408099999650000","5693736,584599999700000",12.414368274000026,51.345087729000056,1,2,2,2,Ost
229189,14201029148410881920,14,7,13,000,2020,10,15,5,3,1,5,0,1,1,0,0,0,0,"735213,445700000040000","5692713,262000000100000",12.377015105000055,51.33696648800003,0,0,0,0,Mitte
229191,14201103144200950310,14,7,13,000,2020,11,17,3,3,5,3,2,1,1,0,0,0,0,"732651,527300000190000","5691452,516200000400000",12.339477333000048,51.326703000000066,0,5,5,5,Südwest
229194,14201029148310881890,14,7,13,000,2020,10,07,5,3,5,3,0,1,1,0,0,0,0,"730511,399100000040000","5689714,879899999100000",12.307689886000048,51.31197541200004,1,6,6,6,West
229196,14201029148210891850,14,7,13,000,2020,10,11,5,2,3,6,0,0,1,0,0,0,1,"734951,742499999700000","5690895,461500000200000",12.372066380000035,51.32075735900003,0,4,4,4,Süd
229199,14201029148110881810,14,7,13,000,2020,10,11,5,3,2,6,0,0,1,0,0,0,0,"735674,025399999690000","5696191,256100000800000",12.385918404000051,51.36799516700006,1,9,9,9,Nord
229204,14201106148310925870,14,7,13,000,2020,11,15,6,3,5,2,0,1,1,0,0,0,0,"731313,638899999670000","5693989,888100000100000",12.32195581700006,51.35002618500005,0,7,7,7,Alt-West
229205,14201029144310881790,14,7,13,000,2020,10,15,5,2,5,2,0,1,1,0,0,0,0,"739275,622299999930000","5691565,529999999300000",12.434454545000051,51.324970120000046,0,2,2,2,Ost
229207,14201114144200925700,14,7,13,000,2020,11,09,7,3,6,2,0,0,1,1,0,0,0,"736692,924899999980000","5689806,920199999600000",12.39628678400004,51.31026481500004,0,4,4,4,Süd
229209,14201116148223933870,14,7,13,000,2020,11,09,2,3,5,3,0,1,1,0,0,0,0,"738016,223799999800000","5692045,238900000200000",12.416732639000031,51.329804237000076,0,2,2,2,Ost
229222,14201104144200900360,14,7,13,000,2020,11,15,4,2,5,2,0,1,1,0,0,0,0,"734288,323699999600000","5698407,878799999100000",12.367508440000051,51.38846560300004,0,9,9,9,Nord
229233,14201113148410924430,14,7,13,000,2020,11,17,6,3,5,7,2,1,1,0,0,0,0,"735531,290000000040000","5692695,239000000100000",12.381558028000029,51.33667316100008,0,0,0,0,Mitte
229244,14201105148410968580,14,7,13,000,2020,11,18,5,3,3,6,2,1,1,0,0,0,0,"734266,531999999660000","5693493,956700000900000",12.363958766000053,51.34436522000004,0,0,0,0,Mitte
229254,14201028148410924330,14,7,13,000,2020,10,22,4,3,5,2,2,0,1,0,0,0,0,"737246,987499999810000","5692229,517100000800000",12.405833881000035,51.331779674000074,0,3,3,3,Südost
229259,14201028148410902200,14,7,13,000,2020,10,17,4,3,0,1,2,1,0,0,0,0,0,"737402,417700000110000","5692707,025699999200000",12.40837911400007,51.33600097200008,1,2,2,2,Ost
229263,14201116148410931450,14,7,13,000,2020,11,12,2,3,5,3,0,1,1,0,0,0,0,"734476,701999999580000","5693078,665999999300000",12.366697678000037,51.34055075300006,0,0,0,0,Mitte
229270,14201028148310879180,14,7,13,000,2020,10,12,4,3,5,2,0,1,1,0,0,0,0,"731072,228400000370000","5691863,625700000700000",12.31711556700003,51.33103715500005,0,7,7,7,Alt-West
229272,14201104143263001631,14,7,13,000,2020,11,09,4,3,3,6,0,1,0,0,0,0,0,"732137,643400000410000","5692773,566500000700000",12.332975129000033,51.33877167600008,0,7,7,7,Alt-West
229274,14201123144100958380,14,7,13,000,2020,11,09,2,3,5,3,0,1,1,0,0,0,0,"737297,970599999650000","5695375,212799999900000",12.408660920000045,51.35999433200004,1,1,1,1,Nordost
229276,14201208144200996770,14,7,13,000,2020,12,16,3,3,2,2,1,1,1,0,0,0,0,"736045,686900000090000","5699578,453400000900000",12.393498402000034,51.39824480100003,0,9,9,9,Nord
229280,14201127148210972990,14,7,13,000,2020,11,11,6,2,6,7,0,0,1,1,0,0,0,"735455,082600000310000","5690034,571699999300000",12.37870857200005,51.31282165200008,0,4,4,4,Süd
229281,14201208144200993880,14,7,13,000,2020,12,16,3,3,5,2,2,1,1,0,0,0,0,"737427,332299999890000","5693235,223400000500000",12.409088204000057,51.34073170100004,0,2,2,2,Ost
229282,14201125144200960930,14,7,13,000,2020,11,18,4,3,5,3,2,0,1,0,1,0,0,"735856,936499999840000","5688895,985099999200000",12.383711686000026,51.302434951000066,0,4,4,4,Süd
229283,14201208144200993811,14,7,13,000,2020,12,12,3,3,5,2,0,1,0,0,0,0,1,"733823,908400000070000","5692555,533900000200000",12.356998532000034,51.33612364900006,0,0,0,0,Mitte
229287,14201130148210970940,14,7,13,000,2020,11,16,2,3,5,3,0,0,1,0,0,0,0,"736070,315200000070000","5689665,604900000600000",12.387276287000077,51.30925486800004,0,4,4,4,Süd
229298,14201126144200965490,14,7,13,000,2020,11,10,5,3,5,3,0,1,1,0,0,0,0,"734514,560700000260000","5695386,246999999500000",12.368760622000025,51.36124893600004,0,9,9,9,Nord
229308,14201214148310038450,14,7,13,000,2020,12,08,2,3,6,2,0,0,0,1,0,0,1,"728682,720200000330000","5689590,382200000800000",12.28141608900006,51.31159540400006,1,6,6,6,West
229312,14201210148110003790,14,7,13,000,2020,12,09,5,3,5,5,0,0,1,0,1,0,0,"733360,083700000310000","5695802,172499999400000",12.352480204000074,51.36545781600006,1,8,8,8,Nordwest
229317,14201212148410012390,14,7,13,000,2020,12,16,7,3,0,1,1,1,0,0,0,0,0,"737779,114199999720000","5693739,989900000400000",12.414466663000042,51.34511549100006,1,2,2,2,Ost
229324,14201125148210961090,14,7,13,000,2020,11,15,4,3,2,2,0,0,1,0,0,0,0,"741568,633200000040000","5695724,254499999800000",12.470124013000031,51.36132774400005,0,2,2,2,Ost
229327,14201122148210952920,14,7,13,000,2020,11,16,1,3,5,2,1,1,1,0,0,0,0,"737637,080599999990000","5692162,856399999900000",12.41137881800006,51.33101848800004,0,3,3,3,Südost
229332,14201122148120944220,14,7,13,000,2020,11,17,1,3,5,2,1,1,1,0,0,0,0,"735600,755199999550000","5697090,535199999800000",12.385463669000046,51.37609768500005,0,9,9,9,Nord
229334,14201207148310013460,14,7,13,000,2020,12,12,2,3,2,2,0,1,1,0,0,0,0,"732975,003399999810000","5691756,787399999800000",12.344310915000051,51.32930196600006,0,5,5,5,Südwest
229336,14201215148210025930,14,7,13,000,2020,12,15,3,3,5,3,0,1,1,0,0,0,0,"736532,848799999800000","5687735,647399999200000",12.392621726000073,51.29173908300004,0,4,4,4,Süd
229337,14201207148110989610,14,7,13,000,2020,12,07,2,2,0,1,1,1,0,0,0,0,0,"735321,780500000340000","5697877,853800000600000",12.381983825000077,51.38328051000008,0,9,9,9,Nord
229338,14201122148110961000,14,7,13,000,2020,11,20,1,3,0,1,2,1,1,1,0,0,0,"735053,958499999720000","5696706,793400000800000",12.377367400000026,51.37287968600003,0,9,9,9,Nord
229343,14201211148110027750,14,7,13,000,2020,12,13,6,3,3,6,0,0,1,0,0,0,1,"734140,696899999860000","5695550,774199999900000",12.363508376000027,51.36287998300003,0,9,9,9,Nord
229345,14201201144200046640,14,7,13,000,2020,12,15,3,2,3,6,0,1,1,0,0,0,0,"732999,798899999820000","5694154,345599999700000",12.346234672000037,51.35081381600003,0,0,0,0,Mitte
229358,14201126148110967020,14,7,13,000,2020,11,06,5,3,5,3,2,1,1,0,0,0,0,"731845,793300000020000","5696459,700799999800000",12.331194061000076,51.37198025600003,0,8,8,8,Nordwest
229360,14201214144200012330,14,7,13,000,2020,12,06,2,3,5,2,2,1,1,0,0,0,0,"741231,402900000100000","5692651,134400000800000",12.463206937000052,51.33388817400004,0,2,2,2,Ost
229368,14201123144200980200,14,7,13,000,2020,11,09,2,3,5,2,0,1,1,0,0,0,0,"735297,166000000200000","5695972,376000000200000",12.380369383000073,51.36618665900005,0,9,9,9,Nord
229378,14201121148110943340,14,7,13,000,2020,11,12,7,3,6,4,0,0,1,1,0,0,0,"738052,316399999890000","5697308,230200000100000",12.420770086000061,51.377029391000065,0,1,1,1,Nordost
229387,14201201148110977590,14,7,13,000,2020,12,12,3,3,3,6,0,0,1,0,1,0,0,"733536,962600000200000","5694194,949300000400000",12.35396163200005,51.350957857000026,1,0,0,0,Mitte
229393,14201127148310003810,14,7,13,000,2020,11,17,6,3,2,6,2,0,1,0,0,0,0,"728038,408900000150000","5689295,369200000500000",12.271998367000037,51.30920546400006,0,6,6,6,West
229394,14201205148220987251,14,7,13,000,2020,12,15,7,3,2,6,0,1,0,0,0,0,0,"736093,525700000110000","5692918,496600000200000",12.38976295200007,51.33844404800004,0,0,0,0,Mitte
229395,14201125144200960950,14,7,13,000,2020,11,22,4,3,5,3,2,1,1,0,0,0,0,"736849,874900000170000","5692030,264399999800000",12.40001142400007,51.330156646000034,0,3,3,3,Südost
229396,14201205148110987140,14,7,13,000,2020,12,10,7,2,1,5,0,1,1,0,0,0,0,"735209,830299999560000","5695772,544800000300000",12.378984869000021,51.36442908200007,0,9,9,9,Nord
229399,14201205144310079070,14,7,13,000,2020,12,18,7,3,5,3,2,1,1,0,0,0,0,"736526,323099999690000","5692381,517999999200000",12.395608710000033,51.333444188000044,0,3,3,3,Südost
229409,14201205144200079040,14,7,13,000,2020,12,17,7,2,2,6,2,1,1,0,0,0,0,"736604,003800000060000","5696603,777599999700000",12.399528664000059,51.37131142900006,0,1,1,1,Nordost
229416,14201126144200965501,14,7,13,000,2020,11,10,5,3,5,3,0,0,1,0,0,0,0,"731977,396300000140000","5690976,558599999200000",12.32950869800004,51.32270570600008,0,5,5,5,Südwest
229427,14201210148310001700,14,7,13,000,2020,12,19,5,3,5,3,2,1,1,0,0,0,0,"731973,706299999730000","5693978,745200000700000",12.331410776000041,51.34965717500006,1,7,7,7,Alt-West
229429,14201128144200993860,14,7,13,000,2020,11,09,7,3,5,3,0,0,1,0,0,0,1,"737248,366999999620000","5692229,234999999400000",12.40585345900007,51.33177656600003,0,3,3,3,Südost
229437,14201209148410001710,14,7,13,000,2020,12,09,4,3,5,3,0,0,1,0,0,0,0,"736937,364299999550000","5691828,519500000400000",12.401130845000068,51.32830932200005,1,3,3,3,Südost
229440,14201125148210996980,14,7,13,000,2020,11,16,4,3,5,2,1,1,1,0,0,0,0,"732313,849000000390000","5690619,007500000300000",12.334095976000071,51.31935878200005,0,5,5,5,Südwest
229441,14201120148410942390,14,7,13,000,2020,11,06,6,3,5,2,0,1,1,0,0,0,0,"735252,852300000380000","5692283,292099999300000",12.377295899000046,51.333090629000026,0,0,0,0,Mitte
229446,14201208148310029650,14,7,13,000,2020,12,12,3,3,1,2,0,1,1,0,0,0,0,"730748,553000000310000","5685497,162000000500000",12.308361601000058,51.27401672800005,0,5,5,5,Südwest
229448,14201120148210961130,14,7,13,000,2020,11,08,6,3,6,6,0,1,0,1,0,0,0,"742698,161600000230000","5692857,447799999300000",12.48436312800004,51.33511594500004,0,2,2,2,Ost
229449,14201127148110975010,14,7,13,000,2020,11,16,6,3,5,2,2,1,1,0,0,0,0,"734478,836099999960000","5695026,151100000400000",12.36801106200005,51.35803131600005,0,9,9,9,Nord
229454,14201120148110942030,14,7,13,000,2020,11,06,6,3,5,3,2,0,1,0,0,0,0,"729084,531700000170000","5698858,490199999900000",12.293137415000047,51.394634730000064,1,8,8,8,Nordwest
229457,14201130148110983890,14,7,13,000,2020,11,15,2,3,5,3,0,0,1,0,0,0,0,"736976,636300000360000","5692383,749600000700000",12.40206273800004,51.33327678000006,0,3,3,3,Südost
229458,14201209144200016540,14,7,13,000,2020,12,18,4,3,5,3,2,1,1,0,0,0,0,"734721,325699999930000","5690667,650399999700000",12.36861558000004,51.31880751500006,1,4,4,4,Süd
229459,14201211148220005020,14,7,13,000,2020,12,17,6,3,5,3,2,1,1,0,0,0,0,"738576,032999999820000","5690799,437599999800000",12.423919615000045,51.318387510000036,1,3,3,3,Südost
229460,14201204148410007650,14,7,13,000,2020,12,10,6,3,5,7,0,1,1,0,0,0,0,"735311,210699999700000","5691846,426500000100000",12.377843651000035,51.32914503000006,0,0,0,0,Mitte
229461,14201201144200054150,14,7,13,000,2020,12,22,3,3,8,1,2,0,1,0,0,0,0,"731568,572100000460000","5696599,839600000500000",12.327309410000055,51.37335133700003,0,8,8,8,Nordwest
229462,14201120144200941860,14,7,13,000,2020,11,14,6,3,5,3,0,1,1,0,0,0,0,"742478,115600000140000","5692797,019200000900000",12.481169113000021,51.33466743000008,0,2,2,2,Ost
229466,14201204148310029620,14,7,13,000,2020,12,19,6,3,6,6,2,1,0,1,0,0,0,"731044,212299999780000","5691847,834300000200000",12.316703872000062,51.33090677700005,0,7,7,7,Alt-West
229468,14201120144200052200,14,7,13,000,2020,11,07,6,2,2,6,0,0,1,0,0,0,1,"742956,791199999860000","5685679,800499999900000",12.483183237000048,51.27058341000003,1,3,3,3,Südost
229470,14201204148310007640,14,7,13,000,2020,12,09,6,3,2,6,0,0,1,0,0,1,0,"730640,146599999630000","5691649,452700000300000",12.310785408000072,51.329289893000066,1,7,7,7,Alt-West
229472,14201126144200960940,14,7,13,000,2020,11,16,5,3,5,3,2,1,1,0,0,0,0,"742273,364400000310000","5694562,958900000900000",12.47943678300004,51.35060467000005,0,2,2,2,Ost
229475,14201204148210054880,14,7,13,000,2020,12,16,6,3,1,1,2,0,1,0,0,0,1,"739954,144100000150000","5689290,593499999500000",12.44264449600007,51.30426507300007,0,3,3,3,Südost
229476,14201126148210022990,14,7,13,000,2020,11,07,5,3,5,3,1,1,1,0,0,0,0,"736697,504700000400000","5689804,076099999200000",12.396350489000042,51.31023738200008,0,4,4,4,Süd
229478,14201214144200054830,14,7,13,000,2020,12,08,2,3,5,3,0,0,1,0,0,0,0,"739054,305399999950000","5691268,128300000000000",12.431084557000077,51.32239371400004,0,3,3,3,Südost
229479,14201204144200996800,14,7,13,000,2020,12,18,6,2,1,5,2,1,1,0,0,0,0,"737170,328400000000000","5691666,138000000300000",12.404360557000075,51.326754692000065,0,3,3,3,Südost
229480,14201202148110985690,14,7,13,000,2020,12,15,4,3,3,2,0,1,0,0,0,0,0,"738573,060700000260000","5697629,905600000200000",12.428454661000046,51.379698165000036,0,1,1,1,Nordost
