OID_,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,IstRad,IstPKW,IstFuss,IstKrad,IstSonstige,ULICHTVERH,IstGkfz,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84,UIDENTSTLAE,IstStrassenzustand,index_right,FID,SBZ,Name
223673,14,7,13,000,2021,01,15,3,3,6,2,0,1,1,0,0,0,0,"735267,807015681639314","5689586,776726067066193",12.375730934000046,51.30887950300007,14210126148210000330,1,4,4,4,Süd
223685,14,7,13,000,2021,01,18,2,2,5,3,0,0,0,0,1,2,0,"729139,169001397676766","5690915,758988464251161",12.288805796000076,51.32330999800007,14210118144200085080,1,6,6,6,West
223720,14,7,13,000,2021,01,18,7,3,5,3,1,1,0,0,0,2,0,"736863,892008319497108","5693262,302012769505382",12.401031404000037,51.341209742000046,14210102144200056880,0,2,2,2,Ost
223763,14,7,13,000,2021,01,14,3,3,5,3,1,1,0,0,0,0,0,"735323,294044084846973","5695367,976943662390113",12.380344174000072,51.36075058400007,14210126148110168680,0,9,9,9,Nord
223801,14,7,13,000,2021,01,16,5,3,0,1,1,0,0,0,0,2,0,"732686,983349233865738","5691424,638484464958310",12.339967142000035,51.32643825000008,14210114144200072320,1,5,5,5,Südwest
223811,14,7,13,000,2021,01,11,2,3,6,7,0,1,1,0,0,0,1,"735359,676566960290074","5689360,868695382028818",12.37689765600004,51.30681368900008,14210111148210085180,0,4,4,4,Süd
223832,14,7,13,000,2021,01,17,5,3,6,4,1,1,1,0,0,2,0,"735012,432400478981435","5692073,248603437095881",12.373712319000049,51.331304585000055,14210121148410094790,0,0,0,0,Mitte
223885,14,7,13,000,2021,01,10,7,2,2,2,0,1,0,0,0,0,0,"734735,647048504091799","5690505,242902653291821",12.368713830000047,51.31734376400004,14210102144200056220,1,4,4,4,Süd
223894,14,7,13,000,2021,01,16,4,2,8,7,1,0,0,0,0,0,0,"738579,845364594832063","5690975,909775480628014",12.424092291000022,51.31996991500006,14210120148223113910,0,3,3,3,Südost
223917,14,7,13,000,2021,01,12,2,3,6,7,0,0,1,0,1,0,0,"731459,387791971676052","5691894,947916828095913",12.322683684000026,51.33116092200004,14210111144200066070,0,7,7,7,Alt-West
223956,14,7,13,000,2021,05,15,6,3,3,6,1,0,0,0,0,0,0,"735285,916541296057403","5692374,368731221184134",12.377829828000074,51.333894488000055,14210514144200363140,0,0,0,0,Mitte
223957,14,7,13,000,2021,03,06,4,3,5,3,1,1,0,0,0,1,0,"738739,928389989770949","5696631,150879083201289",12.430177230000027,51.37066342000003,14210331148110242180,0,1,1,1,Nordost
223958,14,7,13,000,2021,03,11,1,3,5,3,1,1,0,0,0,0,0,"736218,988080356270075","5688432,285011485219002",12.388589266000054,51.298122559000035,14210321148210214840,0,4,4,4,Süd
223961,14,7,13,000,2021,04,07,4,3,0,1,1,0,0,0,0,0,0,"737667,180569544434547","5692260,165438156574965",12.411874994000073,51.33187936200005,14210428148210336380,0,3,3,3,Südost
223971,14,7,13,000,2021,04,16,3,3,5,2,1,1,0,0,0,0,0,"733742,073092111386359","5692479,200463952496648",12.355775707000078,51.335472079000056,14210427148410319990,0,0,0,0,Mitte
223974,14,7,13,000,2021,03,18,2,2,5,3,1,0,0,0,1,0,0,"738157,939304708503187","5695237,139264238998294",12.420897891000038,51.35839522900005,14210329144200280120,0,1,1,1,Nordost
223979,14,7,13,000,2021,04,11,4,3,4,6,1,1,0,0,0,0,0,"735978,995340529829264","5692947,956846296787262",12.388141163000057,51.338756027000045,14210414148410279490,0,0,0,0,Mitte
223982,14,7,13,000,2021,05,17,3,3,5,3,1,1,0,0,0,0,0,"735622,549001516774297","5689342,926985688507557",12.380650413000069,51.30654390400008,14210518144200376180,0,4,4,4,Süd
223984,14,7,13,000,2021,02,15,4,3,5,5,0,1,0,0,0,0,0,"732845,313691365532577","5690745,111422507092357",12.341791829000044,51.320273565000036,14210203148310114890,1,5,5,5,Südwest
223988,14,7,13,000,2021,04,10,1,3,6,6,0,0,1,0,1,0,0,"731279,664088715799153","5691982,009190624579787",12.320164845000022,51.33201556400007,14210411148310269560,0,7,7,7,Alt-West
223990,14,7,13,000,2021,02,11,7,3,6,6,1,0,1,0,0,0,0,"742179,697848555631936","5693333,833161132410169",12.477258258000063,51.33961269900004,14210220148220161920,0,2,2,2,Ost
223993,14,7,13,000,2021,05,10,6,3,5,3,1,1,0,0,0,0,0,"742019,706001600250602","5693157,745982233434916",12.474845962000074,51.33810035500005,14210521144200376140,0,2,2,2,Ost
223997,14,7,13,000,2021,03,22,3,3,3,6,1,0,0,0,0,1,0,"737692,901439265348017","5695332,273592572659254",12.414294399000028,51.35944385300007,14210316148110214480,0,1,1,1,Nordost
224009,14,7,13,000,2021,03,13,6,3,5,3,0,1,0,0,0,0,0,"727683,468158494681120","5691198,509586572647095",12.268129505000047,51.32643274600008,14210326148320278270,0,6,6,6,West
224010,14,7,13,000,2021,02,14,4,3,2,2,0,1,0,0,0,0,0,"731772,258001442998648","5692341,625987363979220",12.327457486000071,51.33504327000003,14210210148310151170,2,7,7,7,Alt-West
224011,14,7,13,000,2021,04,15,2,3,3,6,1,1,0,0,0,0,0,"734578,811133215203881","5694859,145842472091317",12.369334317000039,51.35649095200006,14210426148110310690,0,9,9,9,Nord
224013,14,7,13,000,2021,03,17,5,3,1,5,1,1,0,0,0,2,0,"735612,005373783409595","5692318,947230214253068",12.382465849000027,51.333262019000074,14210304148410186100,1,0,0,0,Mitte
224014,14,7,13,000,2021,04,15,3,3,0,1,1,1,0,0,0,0,0,"730226,876404389739037","5694085,974922325462103",12.306438656000068,51.351329957000075,14210413144200294540,0,7,7,7,Alt-West
224017,14,7,13,000,2021,03,16,2,2,5,3,0,1,0,0,1,0,0,"736746,527449494227767","5688800,600957864895463",12.396386883000048,51.30120958800006,14210308144200186370,0,4,4,4,Süd
224020,14,7,13,000,2021,05,15,4,2,5,3,1,1,0,0,0,0,0,"734874,202001488767564","5694490,373985931277275",12.373325829000066,51.35305872200007,14210519144200365260,0,0,0,0,Mitte
224026,14,7,13,000,2021,03,14,4,3,5,3,1,1,0,0,0,0,0,"740893,150940937921405","5694683,626988176256418",12.459735267000042,51.352274315000045,14210303144200185340,0,2,2,2,Ost
224030,14,7,13,000,2021,05,09,2,2,3,2,1,1,0,0,0,0,0,"736342,906001524068415","5691152,499985305592418",12.392165524000063,51.32248849800004,14210517148210364080,0,0,0,0,Mitte
224031,14,7,13,000,2021,03,14,3,3,5,3,1,0,0,0,0,0,0,"738405,602833836339414","5693419,908473873510957",12.423231420000036,51.34198011500007,14210323148210239710,0,2,2,2,Ost
224033,14,7,13,000,2021,04,19,4,3,1,7,1,1,0,0,0,0,0,"735291,455392505042255","5690474,132154161110520",12.376654913000039,51.31683498000007,14210421148210000230,0,4,4,4,Süd
224039,14,7,13,000,2021,05,05,1,3,1,1,0,1,0,0,0,2,0,"732996,573643991723657","5695915,932444166392088",12.347342083000058,51.36662818800005,14210516148110364070,1,8,8,8,Nordwest
224042,14,7,13,000,2021,01,22,6,3,5,3,1,1,0,0,0,2,0,"732052,075579727999866","5692047,929963884875178",12.331276141000046,51.33229272800003,14210129148310113610,1,7,7,7,Alt-West
224043,14,7,13,000,2021,04,08,2,3,1,5,1,0,0,0,1,0,0,"737050,709526264108717","5693763,674753656610847",12.40404251800004,51.34563225800008,14210419148423294300,0,2,2,2,Ost
224054,14,7,13,000,2021,04,07,4,1,6,2,0,1,1,0,0,0,0,"730722,702261785045266","5693726,169805487617850",12.313313551000022,51.34789897300004,14210414144200278200,0,7,7,7,Alt-West
224056,14,7,13,000,2021,02,12,4,3,3,6,0,1,0,0,1,0,1,"741370,050588429905474","5691586,779970677569509",12.46447267600007,51.32427620000004,14210224144200177260,0,2,2,2,Ost
224057,14,7,13,000,2021,05,09,2,3,2,6,0,1,0,0,0,0,0,"737096,348675085231662","5696319,251532806083560",12.406399536000038,51.368552220000026,14210517144200364470,0,1,1,1,Nordost
224063,14,7,13,000,2021,03,11,4,2,3,6,1,1,0,0,0,0,0,"739926,004179407842457","5693562,330867713317275",12.445116358000064,51.34261896500004,14210303144200185110,0,2,2,2,Ost
224064,14,7,13,000,2021,04,15,2,3,1,5,1,1,0,0,0,0,0,"730676,406274674460292","5693150,101172920316458",12.312276686000075,51.34274643500004,14210412148310278280,0,7,7,7,Alt-West
224071,14,7,13,000,2021,04,19,5,2,2,6,0,1,0,0,0,0,0,"736346,526080235838890","5691131,232085157185793",12.39220328500005,51.322296089000076,14210422144200000160,0,0,0,0,Mitte
224075,14,7,13,000,2021,05,18,6,3,5,2,0,1,0,0,0,0,0,"735002,343001486733556","5696220,956985834985971",12.376306020000072,51.36854002900003,14210507144200414840,0,9,9,9,Nord
224077,14,7,13,000,2021,02,12,4,3,4,1,0,1,0,0,0,0,0,"728464,380464624613523","5691183,345091788098216",12.279309191000038,51.32598354400005,14210224148310177330,0,6,6,6,West
224078,14,7,13,000,2021,05,15,4,3,2,6,0,1,0,0,0,0,0,"735004,858249658718705","5691899,540442094206810",12.373489237000058,51.32974844200004,14210512144200341510,1,0,0,0,Mitte
224082,14,7,13,000,2021,05,15,5,3,5,2,1,0,0,0,1,0,0,"736723,857219503261149","5689067,660020884126425",12.396239383000022,51.303616195000075,14210520144200366110,0,4,4,4,Süd
224088,14,7,13,000,2021,04,08,7,3,2,2,0,1,0,0,0,0,0,"736660,606276355683804","5695553,794629510492086",12.399641649000046,51.361863106000044,14210410148410269340,1,9,9,9,Nord
224092,14,7,13,000,2021,05,18,3,3,5,2,1,1,0,0,0,0,0,"737594,814442592673004","5693451,917894432321191",12.411632979000046,51.342606800000056,14210511148422364100,1,2,2,2,Ost
224102,14,7,13,000,2021,02,14,6,3,2,6,0,1,0,0,0,0,0,"739062,799119375646114","5691282,291451541706920",12.431215727000051,51.32251727200003,14210226145200185370,1,3,3,3,Südost
224103,14,7,13,000,2021,04,13,5,3,2,2,0,1,0,0,1,0,0,"738661,853181537240744","5696916,968610743060708",12.429249488000039,51.37326167400005,14210408148110243240,0,1,1,1,Nordost
224108,14,7,13,000,2021,05,16,3,3,5,3,1,1,0,0,0,0,0,"736318,821001534350216","5687511,812985394150019",12.389409568000076,51.28981871000008,14210518144200365270,0,4,4,4,Süd
224111,14,7,13,000,2021,04,22,7,2,0,1,1,0,0,0,0,2,0,"732597,142411237582564","5692181,718210263177752",12.339174058000026,51.33327107300005,14210424148320000400,0,7,7,7,Alt-West
224117,14,7,13,000,2021,05,12,7,2,6,4,0,1,1,0,0,0,0,"734287,699561105109751","5695516,996165903285146",12.365593958000034,51.362516181000046,14210515144200364040,0,9,9,9,Nord
224123,14,7,13,000,2021,04,14,6,3,5,3,1,1,0,0,0,0,0,"735457,220201335847378","5693291,850672883912921",12.380890983000029,51.342059204000066,14210430144200319780,0,0,0,0,Mitte
224124,14,7,13,000,2021,03,07,3,3,3,6,1,0,0,0,1,0,0,"734865,161109945736825","5687356,253468463197351",12.368496910000033,51.28902351900007,14210316148221241060,0,4,4,4,Süd
224126,14,7,13,000,2021,05,14,4,3,1,7,1,1,0,0,0,0,0,"735691,782721995376050","5695647,987988462671638",12.38581301000005,51.36311130400003,14210505148321327760,0,9,9,9,Nord
224130,14,7,13,000,2021,03,18,2,3,5,2,1,1,0,0,0,0,0,"734293,888116953894496","5695619,837346894666553",12.365750434000063,51.363436774000036,14210322144320427880,0,9,9,9,Nord
224140,14,7,13,000,2021,03,18,5,3,2,6,0,1,0,0,1,2,0,"732556,280669886618853","5692027,282950997352600",12.338487719000057,51.33190146100003,14210304144200185920,1,5,5,5,Südwest
224141,14,7,13,000,2021,04,13,4,3,2,2,0,1,0,0,1,0,0,"731164,783465555869043","5690492,635449102148414",12.317552771000067,51.31869229400007,14210414144200278210,1,5,5,5,Südwest
224142,14,7,13,000,2021,05,15,3,3,2,6,0,1,0,0,0,0,0,"729567,038470679894090","5689838,304232897236943",12.294242439000072,51.31346507000006,14210511148310363150,0,6,6,6,West
224155,14,7,13,000,2021,02,17,2,3,5,3,0,1,0,0,0,0,0,"735267,056806648150086","5691395,603680094704032",12.376913440000067,51.325116543000036,14210222144200161900,0,4,4,4,Süd
224156,14,7,13,000,2021,05,14,3,3,2,6,0,1,0,0,0,0,0,"735190,693660569377244","5694032,669482141733170",12.37756046100003,51.34881934600003,14210518148410435770,0,0,0,0,Mitte
224157,14,7,13,000,2021,03,15,5,3,2,6,1,1,0,0,0,0,0,"736165,778001515194774","5693004,344985349103808",12.390855300000055,51.33918464100003,14210325148410231010,0,0,0,0,Mitte
224159,14,7,13,000,2021,04,14,1,3,5,2,1,1,0,0,0,0,0,"737199,010327741503716","5693478,457829222083092",12.405978081000058,51.343010278000065,14210425144200341700,0,2,2,2,Ost
224166,14,7,13,000,2021,05,19,6,3,3,6,1,0,0,0,1,0,0,"734557,440949500538409","5690904,351951912045479",12.36642364200003,51.32099983300003,14210514148210366120,1,4,4,4,Süd
224171,14,7,13,000,2021,04,10,6,2,5,2,0,1,0,0,1,0,0,"735372,781521481461823","5697764,172040099278092",12.382640115000072,51.38223893700007,14210423144200000150,0,9,9,9,Nord
224173,14,7,13,000,2021,03,05,4,3,2,6,1,1,0,0,0,1,0,"732003,351147975772619","5690713,798596015200019",12.329709566000076,51.320336378000036,14210317148310213240,1,5,5,5,Südwest
224174,14,7,13,000,2021,04,20,7,3,3,6,0,1,0,0,0,2,0,"735592,688571467064321","5693279,406007258221507",12.382824279000033,51.341891384000064,14210410148410269330,1,0,0,0,Mitte
224179,14,7,13,000,2021,03,15,3,3,2,6,0,1,0,0,1,0,0,"734059,084510554559529","5690874,005391411483288",12.359264402000065,51.32093263500008,14210330148210311040,0,4,4,4,Süd
224183,14,7,13,000,2021,05,13,2,3,1,5,1,1,0,0,0,0,0,"735049,064630968496203","5691199,535405699163675",12.37366103000005,51.323446657000034,14210503148210341360,0,4,4,4,Süd
224185,14,7,13,000,2021,02,17,6,3,5,3,0,1,0,0,0,2,0,"729709,159614442847669","5690340,107059933245182",12.296601421000048,51.31791247400008,14210205144200125500,1,6,6,6,West
224191,14,7,13,000,2021,02,10,3,2,0,7,1,0,0,0,0,0,0,"736532,212088894098997","5687323,992915129289031",12.392340015000059,51.28804422200005,14210223144200176930,0,4,4,4,Süd
224197,14,7,13,000,2021,04,13,4,3,1,1,1,1,0,0,0,0,0,"739333,518389794044197","5688166,918714070692658",12.433004195000024,51.29444031600008,14210428148210427890,0,3,3,3,Südost
224203,14,7,13,000,2021,03,13,4,3,0,7,1,0,0,0,0,0,0,"737139,029984742403030","5694395,036047721281648",12.405728961000023,51.35126256700005,14210331145200364870,0,1,1,1,Nordost
224205,14,7,13,000,2021,01,14,6,2,5,3,1,1,0,0,0,0,0,"736385,018882669508457","5695700,289714315906167",12.395787647000077,51.36329278300008,14210129144200114840,1,9,9,9,Nord
224207,14,7,13,000,2021,04,18,3,3,3,5,1,1,0,0,0,0,0,"731549,919273507781327","5692894,766540633514524",12.324630795000076,51.34009928300003,14210427148310376210,0,7,7,7,Alt-West
224211,14,7,13,000,2021,04,14,4,3,3,6,1,0,0,0,0,0,1,"735102,628289926797152","5697028,060187308117747",12.378277891000039,51.37574332300005,14210421144200294560,0,9,9,9,Nord
224217,14,7,13,000,2021,03,13,4,3,3,2,1,1,0,0,0,0,0,"737563,073001538403332","5692927,648984653875232",12.410828380000055,51.337914211000054,14210303144200185090,0,2,2,2,Ost
224229,14,7,13,000,2021,05,14,5,3,5,3,1,1,0,0,0,0,0,"736932,085997723042965","5689931,413754776120186",12.399794683000039,51.311282799000026,14210513148423364530,1,4,4,4,Süd
224234,14,7,13,000,2021,05,19,3,3,0,1,0,0,0,1,0,0,0,"735007,517510470934212","5689880,318103674799204",12.37219648200005,51.31162197100008,14210504148210364480,1,4,4,4,Süd
224237,14,7,13,000,2021,04,13,7,3,5,3,1,1,0,0,0,0,0,"735114,421001509763300","5688743,893985943868756",12.372978880000062,51.30137679300003,14210424144200000350,0,4,4,4,Süd
224240,14,7,13,000,2021,04,14,3,3,3,6,1,1,0,0,0,0,0,"735379,787385407835245","5694263,341137547045946",12.380423483000072,51.350811659000044,14210413144200270230,0,0,0,0,Mitte
224244,14,7,13,000,2021,05,12,5,3,5,3,0,1,0,0,1,0,0,"737280,521097952499986","5693756,319234089925885",12.407331443000032,51.345470368000065,14210520148410415460,0,2,2,2,Ost
224247,14,7,13,000,2021,02,12,3,3,6,4,0,1,1,0,0,0,0,"735098,546042313799262","5689508,035934504121542",12.37325493700007,51.308242619000055,14210202148213114880,0,4,4,4,Süd
224249,14,7,13,000,2021,04,14,5,3,2,6,1,1,0,0,0,0,0,"736396,521419300697744","5687660,214483283460140",12.390620112000022,51.29111856800006,14210429148210311060,0,4,4,4,Süd
224250,14,7,13,000,2021,04,16,1,3,6,4,1,0,1,0,0,0,0,"735049,679656612686813","5691165,448668589815497",12.373647368000036,51.323140427000055,14210411144200269960,0,4,4,4,Süd
224251,14,7,13,000,2021,05,19,5,3,1,5,1,1,0,0,0,0,0,"735849,215679785236716","5693472,431841608136892",12.386628631000065,51.34351768800008,14210506148410365340,0,0,0,0,Mitte
224258,14,7,13,000,2021,04,00,4,2,9,1,0,1,0,0,0,2,0,"731408,987497206777334","5692062,800973415374756",12.32207048400005,51.33268822200006,14210428144200540900,0,7,7,7,Alt-West
224268,14,7,13,000,2021,05,09,3,3,5,3,1,1,0,0,0,0,0,"742661,520230089314282","5685852,860331721603870",12.479075863000048,51.27226247300007,14210511148210341740,0,3,3,3,Südost
224273,14,7,13,000,2021,04,07,4,3,5,3,0,1,0,0,0,0,0,"732058,359420523978770","5692937,360287435352802",12.33194557400003,51.34027437300006,14210407148310242950,1,7,7,7,Alt-West
224276,14,7,13,000,2021,02,10,1,3,4,2,0,1,0,0,0,0,0,"728017,119310311973095","5691019,125651471316814",12.272795546000054,51.32468873000005,14210214148310139380,1,6,6,6,West
224278,14,7,13,000,2021,04,20,5,2,3,6,1,1,0,0,0,2,0,"734228,803768005222082","5696326,222570475190878",12.365282456000045,51.36980441500003,14210408144200270190,0,9,9,9,Nord
224279,14,7,13,000,2021,05,07,4,3,5,2,1,1,0,0,0,0,0,"734295,075360373593867","5690895,446971464902163",12.362659222000048,51.32102798600005,14210512148410446610,1,4,4,4,Süd
224281,14,7,13,000,2021,03,09,6,3,5,3,1,1,0,0,0,0,0,"737392,367775216698647","5692879,249779371544719",12.408349870000052,51.337551061000056,14210319148210230850,1,2,2,2,Ost
224288,14,7,13,000,2021,04,18,7,3,5,2,1,1,0,0,0,0,0,"732391,652389202266932","5691544,755547601729631",12.335814023000069,51.32763722400006,14210424144200000370,0,5,5,5,Südwest
224289,14,7,13,000,2021,04,18,2,3,5,3,1,1,0,0,0,0,0,"730660,090937460772693","5690361,185262195765972",12.310237660000041,51.31771705800003,14210405144200242480,0,6,6,6,West
224290,14,7,13,000,2021,03,10,5,3,5,3,0,1,0,0,0,0,0,"735117,226334330625832","5693979,669947965070605",12.376472364000051,51.34837399500003,14210304144200185720,1,0,0,0,Mitte
224298,14,7,13,000,2021,02,15,3,3,0,1,1,0,0,0,0,0,0,"734506,845669681206346","5695000,831796765327454",12.368395952000071,51.357792482000036,14210202145500169020,1,9,9,9,Nord
224299,14,7,13,000,2021,04,08,6,3,8,1,0,1,0,0,0,0,0,"733264,927682572044432","5695832,060462776571512",12.351135296000052,51.365765184000054,14210423144200310670,0,8,8,8,Nordwest
224301,14,7,13,000,2021,04,12,6,3,5,3,0,1,0,1,0,0,0,"738702,057218135334551","5691061,267021844163537",12.425900049000063,51.32068482400007,14210409148210269100,0,3,3,3,Südost
224305,14,7,13,000,2021,05,20,5,2,0,1,1,0,0,0,0,1,0,"739096,545246548950672","5693679,819647110998631",12.433307974000058,51.34402291600003,14210513148210415910,1,2,2,2,Ost
224310,14,7,13,000,2021,03,08,2,3,6,4,0,0,1,0,1,0,0,"728695,039378441870213","5689591,564662333577871",12.281593307000037,51.31160107000005,14210315148310209970,1,6,6,6,West
224314,14,7,13,000,2021,02,16,4,3,2,6,0,1,0,0,1,1,0,"736769,163457778282464","5691328,383008847013116",12.398388749000048,51.32389004400005,14210217144200151130,1,3,3,3,Südost
224316,14,7,13,000,2021,04,14,4,3,1,5,1,1,0,0,0,0,0,"737748,735808255150914","5697725,728315422311425",12.416695333000064,51.38090399200007,14210407144200277920,0,1,1,1,Nordost
224317,14,7,13,000,2021,03,19,2,3,6,4,0,1,1,0,0,2,0,"737355,342143171466887","5693460,859431050717831",12.408206882000059,51.342787076000036,14210308144200210240,0,2,2,2,Ost
224319,14,7,13,000,2021,04,10,5,3,2,2,0,1,0,0,0,0,0,"738952,718929174356163","5691142,944964893162251",12.429545419000021,51.32131275300003,14210401144200243230,0,3,3,3,Südost
224321,14,7,13,000,2021,02,15,4,3,3,6,1,1,0,0,0,0,0,"731962,967456714250147","5690609,341721711680293",12.329063077000058,51.31941515200003,14210224143263213780,0,5,5,5,Südwest
224326,14,7,13,000,2021,04,14,2,3,5,3,1,1,0,0,0,0,0,"737333,281445702537894","5693071,913146678358316",12.407631522000031,51.33930508000003,14210426148410310710,0,2,2,2,Ost
224327,14,7,13,000,2021,04,18,1,3,5,3,0,1,0,0,0,0,0,"737547,858684742823243","5692469,592134321108460",12.410304925000048,51.333809029000065,14210404148410242210,0,2,2,2,Ost
224329,14,7,13,000,2021,04,18,2,3,5,3,0,1,0,0,0,0,0,"737740,043062893673778","5697109,084316011518240",12.41615814000005,51.37537268500006,14210412144200294230,0,1,1,1,Nordost
224335,14,7,13,000,2021,01,08,7,3,8,1,0,1,0,0,0,0,0,"730949,412332925014198","5693941,988152213394642",12.316703403000076,51.34974429200008,14210130148310161110,1,7,7,7,Alt-West
224340,14,7,13,000,2021,04,12,1,3,5,3,1,0,0,0,1,0,0,"735040,802693008445203","5696508,692843172699213",12.377047753000056,51.371106921000035,14210425148110000380,0,9,9,9,Nord
224350,14,7,13,000,2021,04,09,5,3,1,5,1,1,0,0,0,0,0,"736742,707339468412101","5691325,862390998750925",12.39800806200003,51.32387842700007,14210429148410319980,0,3,3,3,Südost
