FID_left,OBJECTID,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstStrasse,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstig,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84,index_right,FID_right,SBZ,Name
126421,126422,14,7,13,000,2016,09,15,3,2,4,2,0,0,1,1,0,0,0,0,"734092,838699999960000","5696636,451399999700000",12.363536862,51.372645208,9,9,9,Nord
126423,126424,14,7,13,000,2016,10,22,3,3,5,3,2,1,1,1,0,0,0,0,"735738,395800000060000","5692766,408099999700000",12.384573006,51.337226185,0,0,0,Mitte
126427,126428,14,7,13,000,2016,09,17,4,3,5,3,0,0,1,1,0,0,0,0,"734172,723200000010000","5693457,000699999700000",12.362589902,51.34407213,0,0,0,Mitte
126428,126429,14,7,13,000,2016,10,18,2,3,6,4,0,1,1,1,1,0,0,0,"735007,049299999960000","5691939,489900000400000",12.373546976,51.330106139,0,0,0,Mitte
126430,126431,14,7,13,000,2016,09,15,3,3,5,3,0,0,0,1,0,0,0,0,"736122,155000000030000","5695096,213000000500000",12.391617636,51.357979786,9,9,9,Nord
126431,126432,14,7,13,000,2016,09,07,6,3,5,3,0,0,1,1,0,0,0,0,"734825,301600000010000","5694552,015399999900000",12.372665488,51.353632243,0,0,0,Mitte
126437,126438,14,7,13,000,2016,10,07,3,2,6,4,0,0,0,1,1,0,0,0,"732647,237300000040000","5696544,252600000200000",12.342743645,51.372411544,8,8,8,Nordwest
126448,126449,14,7,13,000,2016,10,20,7,3,5,2,1,0,0,1,0,1,0,0,"738148,950700000040000","5694780,645300000000000",12.42046351,51.354301545,1,1,1,Nordost
126450,126451,14,7,13,000,2016,09,06,4,3,2,2,1,0,1,1,0,0,0,0,"731912,355800000020000","5689002,996399999600000",12.327293736,51.305015876,5,5,5,Südwest
126451,126452,14,7,13,000,2016,10,16,5,2,4,6,0,1,0,1,0,0,1,0,"730451,853200000010000","5701052,689100000100000",12.314182734,51.413778115,8,8,8,Nordwest
126453,126454,14,7,13,000,2016,10,06,4,3,5,3,2,1,0,1,0,0,0,0,"737283,216400000030000","5693839,860700000100000",12.407425748,51.346219116,2,2,2,Ost
126456,126457,14,7,13,000,2016,09,07,4,3,5,3,0,0,0,1,0,1,0,0,"737100,151799999990000","5692265,361999999700000",12.403753804,51.332162646,3,3,3,Südost
126460,126461,14,7,13,000,2016,09,16,3,3,0,1,0,0,1,0,0,0,0,0,"740116,378799999950000","5701295,661299999800000",12.453069312,51.411949885,9,9,9,Nord
126467,126468,14,7,13,000,2016,10,15,4,3,6,4,0,1,0,0,1,0,0,1,"734159,288700000030000","5695544,772900000200000",12.363771008,51.362818451,9,9,9,Nord
126471,126472,14,7,13,000,2016,10,10,2,3,2,6,0,1,0,1,0,0,0,0,"737383,381999999980000","5699075,659000000000000",12.412356983,51.393173756,1,1,1,Nordost
126472,126473,14,7,13,000,2016,09,16,4,3,5,3,0,0,1,1,0,0,0,0,"731814,972799999990000","5696475,472199999700000",12.330762315,51.372134411,8,8,8,Nordwest
126477,126478,14,7,13,000,2016,10,17,3,3,5,2,1,1,0,1,0,0,0,1,"728960,245600000020000","5690772,156100000300000",12.286150042,51.322092875,6,6,6,West
126480,126481,14,7,13,000,2016,09,13,1,3,4,2,0,0,0,1,0,1,0,0,"735724,879100000020000","5689109,893100000000000",12.381961949,51.30440975,4,4,4,Süd
126481,126482,14,7,13,000,2016,09,15,4,3,2,6,0,0,0,1,0,0,0,0,"735588,686600000020000","5697098,205000000100000",12.385295659,51.376171538,9,9,9,Nord
126482,126483,14,7,13,000,2016,10,16,2,3,5,3,0,1,0,1,0,1,0,0,"739234,672299999980000","5699127,119800000500000",12.438952431,51.392858362,1,1,1,Nordost
126484,126485,14,7,13,000,2016,09,14,1,3,2,6,0,0,0,1,0,0,0,0,"736121,999599999980000","5694396,328200000300000",12.391151022,51.351697553,1,1,1,Nordost
126485,126486,14,7,13,000,2016,09,08,4,3,3,6,0,0,1,0,0,0,0,0,"735001,831200000020000","5692239,531100000300000",12.373670082,51.332801582,0,0,0,Mitte
126491,126492,14,7,13,000,2016,10,06,5,3,6,4,1,1,0,1,1,0,0,0,"736065,907299999960000","5689660,845700000400000",12.387210009,51.309213976,4,4,4,Süd
126494,126495,14,7,13,000,2016,09,09,1,3,4,6,0,0,0,1,0,0,0,0,"730888,912400000030000","5689404,340400000100000",12.312896273,51.309034699,5,5,5,Südwest
126509,126510,14,7,13,000,2016,10,07,4,2,5,3,1,1,1,1,0,0,0,0,"736751,167900000000000","5688798,522900000200000",12.396451952,51.301189005,4,4,4,Süd
126511,126512,14,7,13,000,2016,10,18,4,3,3,2,1,1,1,1,0,0,0,0,"734996,080700000050000","5692261,299900000000000",12.373602039,51.332999363,0,0,0,Mitte
126515,126516,14,7,13,000,2016,10,09,3,3,4,2,0,1,1,1,0,0,0,0,"734406,050599999960000","5692970,516099999700000",12.365613942,51.33960908,0,0,0,Mitte
126517,126518,14,7,13,000,2016,10,17,3,3,5,3,0,0,0,1,0,0,0,0,"734102,244599999980000","5692977,425400000100000",12.361264485,51.339796253,0,0,0,Mitte
126518,126519,14,7,13,000,2016,10,12,7,3,3,2,0,0,1,1,0,0,0,0,"733271,061899999970000","5692087,064199999900000",12.348769191,51.332145408,5,5,5,Südwest
126524,126525,14,7,13,000,2016,10,19,4,3,9,1,2,1,0,1,0,0,0,0,"734140,020499999980000","5690322,293899999900000",12.360061626,51.315946881,4,4,4,Süd
126529,126530,14,7,13,000,2016,10,10,3,3,6,7,0,0,0,1,1,0,0,0,"734280,061400000010000","5695544,526100000400000",12.36550257,51.36276645,9,9,9,Nord
126533,126534,14,7,13,000,2016,10,19,3,3,0,5,2,1,1,1,0,0,0,0,"735053,530299999980000","5690617,400600000300000",12.373341247,51.318219334,4,4,4,Süd
126536,126537,14,7,13,000,2016,09,16,5,3,6,4,0,0,1,0,1,0,0,0,"735233,927499999990000","5692244,196100000300000",12.37699891,51.332747516,0,0,0,Mitte
126539,126540,14,7,13,000,2016,10,07,4,3,2,6,1,0,1,1,0,0,0,0,"735390,447700000020000","5689324,519600000200000",12.377314355,51.306474683,4,4,4,Süd
126546,126547,14,7,13,000,2016,09,08,5,3,4,2,0,0,1,1,0,0,0,0,"728103,748000000020000","5691039,783300000200000",12.274049992,51.324839455,6,6,6,West
126558,126559,14,7,13,000,2016,09,14,5,3,5,3,0,0,1,1,0,0,0,0,"733080,368800000050000","5694122,536799999900000",12.347368831,51.350495249,0,0,0,Mitte
126561,126562,14,7,13,000,2016,10,04,3,3,2,6,2,1,0,1,0,0,0,0,"734804,742500000050000","5691685,666600000100000",12.370481011,51.327911258,0,0,0,Mitte
126562,126563,14,7,13,000,2016,10,17,7,3,4,2,0,1,0,1,0,0,0,0,"737188,053100000020000","5693904,591500000100000",12.406104904,51.346839854,2,2,2,Ost
126564,126565,14,7,13,000,2016,09,16,5,3,3,2,0,0,1,1,0,0,0,0,"736790,851799999950000","5693773,519500000400000",12.400324574,51.345828914,2,2,2,Ost
126565,126566,14,7,13,000,2016,10,08,4,3,5,2,0,1,1,1,0,0,0,0,"734857,307900000010000","5692094,500300000400000",12.371503582,51.331559419,0,0,0,Mitte
126568,126569,14,7,13,000,2016,10,18,4,3,1,5,2,1,0,1,0,1,0,0,"734732,217999999990000","5694344,684999999600000",12.371194323,51.351809617,0,0,0,Mitte
126570,126571,14,7,13,000,2016,09,10,5,3,2,2,0,0,0,1,0,0,0,0,"734787,432900000010000","5693008,476499999900000",12.371104704,51.339792489,0,0,0,Mitte
126573,126574,14,7,13,000,2016,09,15,5,3,1,6,0,0,1,1,0,0,0,0,"741242,877300000050000","5690331,519399999600000",12.461801721,51.313063445,3,3,3,Südost
126575,126576,14,7,13,000,2016,10,15,3,3,5,3,0,0,0,1,0,0,0,0,"735263,209400000050000","5695216,807199999700000",12.37938272,51.359418521,0,0,0,Mitte
126578,126579,14,7,13,000,2016,09,09,5,3,4,2,0,0,0,1,0,0,0,0,"737323,584099999980000","5696747,489000000100000",12.4099439,51.37230119,1,1,1,Nordost
126581,126582,14,7,13,000,2016,10,20,4,2,0,5,2,1,1,1,0,0,0,0,"734830,910900000020000","5692875,245699999900000",12.371639967,51.338578604,0,0,0,Mitte
126586,126587,14,7,13,000,2016,10,15,3,3,9,1,0,0,1,0,0,0,0,0,"734624,410000000030000","5694792,999499999900000",12.369944437,51.355878374,9,9,9,Nord
126593,126594,14,7,13,000,2016,10,15,3,3,0,1,0,1,1,0,0,0,0,0,"737546,661599999990000","5695342,512000000100000",12.412204602,51.359596903,1,1,1,Nordost
126598,126599,14,7,13,000,2016,10,14,2,3,6,6,0,0,1,0,1,0,0,0,"730455,552799999950000","5690272,189899999600000",12.307250043,51.317001011,6,6,6,West
126603,126604,14,7,13,000,2016,09,16,2,3,5,3,0,0,1,1,0,0,0,0,"735741,257600000010000","5692769,397500000000000",12.384615995,51.337251832,0,0,0,Mitte
126606,126607,14,7,13,000,2016,10,14,5,3,5,3,0,1,0,1,0,0,0,0,"731958,512499999950000","5689147,375199999700000",12.328048601,51.30629314,5,5,5,Südwest
126609,126610,14,7,13,000,2016,09,11,7,2,6,4,0,0,0,1,1,0,0,0,"736775,362300000040000","5686719,901300000000000",12.395420372,51.282520736,4,4,4,Süd
126613,126614,14,7,13,000,2016,09,13,2,3,5,3,0,0,1,1,0,0,0,0,"736606,784300000060000","5690097,265200000300000",12.395245655,51.312906826,0,0,0,Mitte
126617,126618,14,7,13,000,2016,10,19,7,3,2,6,1,1,0,1,0,0,0,0,"731769,111200000040000","5692339,555999999900000",12.327411044,51.335025971,7,7,7,Alt-West
126619,126620,14,7,13,000,2016,10,11,7,3,4,2,0,1,1,1,0,0,0,0,"735537,118000000020000","5692915,139999999700000",12.381786948,51.338644646,0,0,0,Mitte
126624,126625,14,7,13,000,2016,10,11,4,3,2,6,0,1,0,1,0,0,0,0,"729336,555700000030000","5690826,099800000000000",12.29157617,51.322425587,6,6,6,West
126625,126626,14,7,13,000,2016,09,16,2,3,2,6,0,0,0,1,0,0,0,0,"735260,250699999980000","5697989,946100000300000",12.381175416,51.384312176,9,9,9,Nord
126626,126627,14,7,13,000,2016,10,07,4,1,1,7,0,0,0,1,0,0,0,1,"731234,425700000020000","5696698,231800000200000",12.322580885,51.374370722,8,8,8,Nordwest
126628,126629,14,7,13,000,2016,10,13,7,3,5,3,0,1,0,1,0,0,0,1,"727242,067300000000000","5693206,320100000100000",12.26308549,51.344634135,7,7,7,Alt-West
126631,126632,14,7,13,000,2016,09,07,2,3,0,5,0,0,1,1,0,0,0,0,"734893,707500000020000","5696052,540599999900000",12.3746369,51.3670732,9,9,9,Nord
126634,126635,14,7,13,000,2016,09,15,2,3,2,6,0,0,1,1,0,0,0,0,"734688,351499999990000","5695454,710400000200000",12.371297626,51.361791735,9,9,9,Nord
126640,126641,14,7,13,000,2016,10,11,7,3,2,6,0,1,0,1,0,0,0,0,"732497,750600000030000","5694034,545500000000000",12.338959398,51.349943981,7,7,7,Alt-West
126645,126646,14,7,13,000,2016,10,15,3,1,6,4,0,0,0,0,1,0,0,1,"735073,610600000010000","5690351,242100000400000",12.373453455,51.315821891,4,4,4,Süd
126660,126661,14,7,13,000,2016,10,17,5,2,4,1,1,1,0,1,0,0,0,1,"736836,401500000040000","5694425,427199999800000",12.40141114,51.351661534,1,1,1,Nordost
126665,126666,14,7,13,000,2016,09,07,3,3,4,2,0,0,1,1,0,0,0,0,"736480,080199999970000","5693785,389399999800000",12.395878189,51.346064811,2,2,2,Ost
126678,126679,14,7,13,000,2016,10,09,4,2,5,3,0,1,1,0,0,0,0,1,"735833,720300000040000","5693456,335799999500000",12.386395885,51.343379633,0,0,0,Mitte
126682,126683,14,7,13,000,2016,09,16,3,3,5,3,0,0,1,1,0,0,0,0,"736988,496300000000000","5693916,551500000100000",12.403252589,51.34703043,2,2,2,Ost
126686,126687,14,7,13,000,2016,09,15,3,3,5,3,0,0,1,1,0,0,0,0,"735291,241500000000000","5690348,557599999900000",12.376569005,51.315707863,4,4,4,Süd
126700,126701,14,7,13,000,2016,10,18,2,3,2,6,2,1,0,1,0,0,0,0,"734353,594900000030000","5691666,147599999800000",12.364004218,51.327922075,0,0,0,Mitte
126702,126703,14,7,13,000,2016,10,10,6,3,1,1,0,0,0,1,0,0,0,0,"731858,314999999940000","5690156,160000000100000",12.327269221,51.315389664,5,5,5,Südwest
126703,126704,14,7,13,000,2016,10,14,6,3,2,6,0,1,0,1,0,0,0,0,"737347,474900000030000","5690237,950299999700000",12.405947855,51.313861258,3,3,3,Südost
126704,126705,14,7,13,000,2016,10,18,5,3,1,5,2,0,1,1,0,0,0,0,"737566,355499999950000","5691531,971400000200000",12.409944943,51.325385172,3,3,3,Südost
126707,126708,14,7,13,000,2016,10,07,4,3,4,2,1,0,1,1,0,0,0,0,"734392,921399999990000","5696047,395300000000000",12.367452246,51.367233856,9,9,9,Nord
126708,126709,14,7,13,000,2016,10,13,6,3,5,3,0,0,0,1,0,0,0,0,"735608,270299999970000","5694415,968600000300000",12.383799746,51.352087026,0,0,0,Mitte
126710,126711,14,7,13,000,2016,10,17,2,3,3,2,0,0,1,0,0,0,0,0,"735033,549200000010000","5691167,869900000300000",12.373417876,51.323168824,4,4,4,Süd
126712,126713,14,7,13,000,2016,10,10,3,3,2,2,0,0,0,1,0,0,0,0,"734781,718699999970000","5692496,602599999900000",12.370685436,51.335200061,0,0,0,Mitte
126714,126715,14,7,13,000,2016,10,19,2,3,3,2,2,0,0,1,0,0,0,1,"734005,667000000020000","5695599,555999999900000",12.361604306,51.363373499,9,9,9,Nord
126715,126716,14,7,13,000,2016,10,16,3,3,5,3,0,1,1,1,0,0,0,0,"738043,785200000040000","5691163,423000000400000",12.416538652,51.321877529,3,3,3,Südost
126716,126717,14,7,13,000,2016,10,21,6,3,5,3,2,0,1,0,0,0,0,1,"735894,054899999990000","5694562,280899999700000",12.387993452,51.353281826,9,9,9,Nord
126720,126721,14,7,13,000,2016,11,16,3,3,6,4,2,0,0,1,1,0,0,0,"731099,430300000010000","5693477,097000000100000",12.318552175,51.345510055,7,7,7,Alt-West
126722,126723,14,7,13,000,2016,10,11,4,3,0,1,0,0,0,0,0,1,0,0,"735893,751700000020000","5694753,389800000000000",12.388115782,51.354997387,9,9,9,Nord
126725,126726,14,7,13,000,2016,10,16,4,3,6,7,0,0,0,1,0,0,0,1,"734358,481999999960000","5692999,649000000200000",12.364951384,51.339890196,0,0,0,Mitte
126726,126727,14,7,13,000,2016,10,15,4,3,4,2,0,0,1,0,0,0,0,1,"735006,738400000030000","5692174,630900000200000",12.373697594,51.332216985,0,0,0,Mitte
126735,126736,14,7,13,000,2016,10,14,4,2,5,3,0,0,1,1,0,0,0,0,"740998,279199999990000","5696237,516400000100000",12.462294745,51.366176718,2,2,2,Ost
126738,126739,14,7,13,000,2016,10,12,3,3,8,1,0,1,0,1,0,0,0,0,"736701,955700000050000","5689740,991299999900000",12.396372383,51.309669269,4,4,4,Süd
126739,126740,14,7,13,000,2016,10,10,4,3,5,3,0,0,0,1,0,0,0,0,"740688,118000000020000","5688722,156399999700000",12.452771118,51.298853165,3,3,3,Südost
126740,126741,14,7,13,000,2016,10,22,4,2,0,1,2,0,0,0,0,1,0,0,"729556,604500000020000","5700691,551799999500000",12.30109722,51.41089928,8,8,8,Nordwest
126741,126742,14,7,13,000,2016,10,01,7,3,5,3,2,1,0,1,1,0,0,0,"731666,263400000050000","5692856,038099999500000",12.32627307,51.339704238,7,7,7,Alt-West
126745,126746,14,7,13,000,2016,10,17,3,3,2,6,1,1,0,1,0,0,0,0,"737438,383099999980000","5693240,587000000300000",12.40925015,51.34077523,2,2,2,Ost
126748,126749,14,7,13,000,2016,10,09,4,3,1,5,0,0,1,1,0,0,0,0,"736447,697000000040000","5693786,588399999800000",12.395414836,51.346089042,2,2,2,Ost
126750,126751,14,7,13,000,2016,10,07,3,3,3,2,2,1,1,1,0,0,0,0,"734457,018399999940000","5693581,435499999700000",12.366746595,51.345071948,0,0,0,Mitte
126755,126756,14,7,13,000,2016,10,20,4,2,5,3,2,0,1,0,0,0,0,1,"728492,162999999940000","5694739,067099999600000",12.281988696,51.357892881,7,7,7,Alt-West
126769,126770,14,7,13,000,2016,10,18,4,3,6,4,1,0,0,1,1,0,0,0,"735045,824600000050000","5692580,342100000000000",12.374525312,51.335842652,0,0,0,Mitte
126770,126771,14,7,13,000,2016,10,08,6,2,0,1,0,0,1,1,0,0,0,0,"736698,370299999950000","5689804,547700000000000",12.396363199,51.310241255,4,4,4,Süd
126785,126786,14,7,13,000,2016,10,15,4,3,4,2,0,0,0,1,0,0,0,0,"736539,380000000000000","5690278,896099999500000",12.394400686,51.314565201,0,0,0,Mitte
126791,126792,14,7,13,000,2016,10,14,1,3,2,2,0,0,0,1,0,0,0,0,"733967,143000000040000","5695294,538999999900000",12.360851291,51.360651391,9,9,9,Nord
126810,126811,14,7,13,000,2016,10,15,5,3,5,3,0,0,1,1,0,0,0,0,"732893,869700000040000","5698348,865799999800000",12.347463621,51.388509688,8,8,8,Nordwest
126818,126819,14,7,13,000,2016,10,03,1,2,8,1,2,0,0,1,0,0,0,0,"735623,490699999970000","5690918,075799999800000",12.381704366,51.320682596,4,4,4,Süd
126821,126822,14,7,13,000,2016,10,19,7,3,5,3,2,1,1,1,0,0,0,0,"733068,657200000020000","5691525,869400000200000",12.345501829,51.327190732,5,5,5,Südwest
126825,126826,14,7,13,000,2016,10,16,5,2,3,6,0,0,0,1,0,1,0,0,"731185,913500000020000","5691926,573499999900000",12.318785454,51.331556037,7,7,7,Alt-West
126826,126827,14,7,13,000,2016,10,07,5,3,3,2,1,0,1,1,0,0,0,0,"734394,026100000020000","5691536,556300000300000",12.364498286,51.326742145,4,4,4,Süd
126831,126832,14,7,13,000,2016,10,15,6,3,5,3,0,1,1,1,0,0,0,0,"737235,046399999990000","5692694,449699999800000",12.405972355,51.335957929,3,3,3,Südost
126832,126833,14,7,13,000,2016,10,12,7,3,2,6,0,1,0,1,0,0,0,0,"737393,104700000030000","5692876,279299999600000",12.408358451,51.33752409,2,2,2,Ost
126834,126835,14,7,13,000,2016,10,19,5,3,3,2,2,1,1,1,0,0,0,0,"738442,092900000050000","5690931,723700000000000",12.42208951,51.319631039,3,3,3,Südost
126836,126837,14,7,13,000,2016,10,14,5,3,5,3,0,0,0,1,0,0,0,0,"738113,652400000020000","5692755,558100000000000",12.418603243,51.336139268,2,2,2,Ost
126839,126840,14,7,13,000,2016,10,11,5,3,4,5,0,0,0,0,0,0,0,1,"737923,121900000030000","5697530,671699999800000",12.419066052,51.379080143,1,1,1,Nordost
126840,126841,14,7,13,000,2016,10,18,5,3,4,2,1,1,1,1,0,0,0,0,"734280,538199999950000","5695505,716599999900000",12.365483845,51.362417883,9,9,9,Nord
126846,126847,14,7,13,000,2016,10,18,7,3,2,6,2,0,0,1,0,0,0,0,"735023,619100000010000","5693530,860000000300000",12.374834327,51.344384026,0,0,0,Mitte
126847,126848,14,7,13,000,2016,10,13,5,3,1,5,0,0,1,1,0,0,0,0,"733579,811299999940000","5695732,264399999800000",12.355585114,51.36473999,9,9,9,Nord
126848,126849,14,7,13,000,2016,10,15,2,3,3,6,0,1,0,1,0,0,0,0,"737182,435500000020000","5693722,706799999800000",12.405903222,51.345209589,2,2,2,Ost
126853,126854,14,7,13,000,2016,10,15,7,3,3,2,0,1,1,1,0,0,0,0,"735755,913500000020000","5692866,866999999600000",12.38489053,51.33812067,0,0,0,Mitte
126857,126858,14,7,13,000,2016,10,19,2,3,5,3,2,1,1,1,0,0,0,0,"734823,620600000020000","5692823,773799999600000",12.371501556,51.338119582,0,0,0,Mitte
126859,126860,14,7,13,000,2016,10,17,7,3,5,3,1,1,1,1,0,0,0,0,"732275,293900000050000","5690634,678299999800000",12.333553859,51.319515194,5,5,5,Südwest
126862,126863,14,7,13,000,2016,10,19,7,3,1,5,2,0,1,1,0,0,0,0,"734723,996500000010000","5690521,713200000100000",12.368557783,51.317496415,4,4,4,Süd
126863,126864,14,7,13,000,2016,10,12,5,3,5,3,0,0,1,1,0,0,0,0,"736342,688800000000000","5692762,894600000200000",12.393230393,51.336943836,0,0,0,Mitte
126866,126867,14,7,13,000,2016,10,09,7,3,5,3,0,1,1,1,0,0,0,0,"735389,410999999960000","5691296,174999999800000",12.378600724,51.324173428,4,4,4,Süd
126867,126868,14,7,13,000,2016,10,13,7,2,5,3,0,1,0,1,0,0,0,0,"735250,045200000050000","5688913,864799999600000",12.375032962,51.302846508,4,4,4,Süd
126869,126870,14,7,13,000,2016,10,08,5,3,5,3,1,0,0,0,0,0,1,1,"734605,928100000020000","5692453,204199999600000",12.368137772,51.334883039,0,0,0,Mitte
126870,126871,14,7,13,000,2016,10,16,2,3,5,3,0,1,0,1,0,0,0,0,"729707,381900000040000","5690341,099200000100000",12.296576593,51.317922098,6,6,6,West
126872,126873,14,7,13,000,2016,10,07,5,3,4,2,1,0,0,1,0,1,0,0,"731485,016100000010000","5688733,970800000200000",12.32099918,51.302774766,5,5,5,Südwest
126875,126876,14,7,13,000,2016,10,16,5,3,3,2,0,1,1,0,0,0,0,0,"736345,821600000020000","5694423,341000000000000",12.394377405,51.351847003,1,1,1,Nordost
126877,126878,14,7,13,000,2016,10,10,2,3,5,3,0,0,1,1,0,0,0,0,"737930,559000000010000","5692480,932000000000000",12.41579618,51.333750854,2,2,2,Ost
126879,126880,14,7,13,000,2016,10,18,3,3,2,2,1,0,0,1,0,0,0,0,"734180,501900000030000","5692901,319699999900000",12.362335997,51.339080869,0,0,0,Mitte
126882,126883,14,7,13,000,2016,10,15,7,3,4,2,0,0,0,1,0,0,0,0,"737775,513000000040000","5693736,475999999800000",12.414412703,51.345085456,2,2,2,Ost
126883,126884,14,7,13,000,2016,10,15,2,3,2,6,0,1,0,1,0,0,0,1,"736121,639899999950000","5699295,758500000500000",12.39440025,51.395675706,9,9,9,Nord
126885,126886,14,7,13,000,2016,10,14,5,3,0,7,0,0,0,1,0,0,0,1,"734566,353699999980000","5692142,222099999900000",12.36736594,51.332107849,0,0,0,Mitte
126890,126891,14,7,13,000,2016,10,07,3,3,1,6,1,1,0,1,0,1,0,0,"734805,515000000010000","5692577,935700000300000",12.371080043,51.335920316,0,0,0,Mitte
126894,126895,14,7,13,000,2016,10,10,3,3,9,1,0,1,1,0,0,0,0,0,"735183,474200000060000","5688964,590499999900000",12.374113098,51.303329344,4,4,4,Süd
126895,126896,14,7,13,000,2016,10,17,6,3,2,6,2,1,0,1,0,1,0,0,"742296,099399999950000","5692955,643299999600000",12.478669025,51.336168713,2,2,2,Ost
126897,126898,14,7,13,000,2016,10,18,7,2,4,2,2,1,0,1,0,1,0,0,"740593,136500000020000","5691584,823699999600000",12.453341801,51.324587694,2,2,2,Ost
126898,126899,14,7,13,000,2016,10,17,2,3,5,3,1,1,0,1,0,0,0,0,"734530,998000000020000","5693625,824000000000000",12.367836193,51.345439885,0,0,0,Mitte
126903,126904,14,7,13,000,2016,11,12,3,3,5,3,0,0,1,1,0,0,0,0,"736041,379700000050000","5697786,770399999800000",12.392245767,51.38216423,9,9,9,Nord
126904,126905,14,7,13,000,2016,10,19,7,3,5,3,2,0,0,1,0,0,0,0,"733032,920000000040000","5695747,208399999900000",12.347752737,51.365098716,8,8,8,Nordwest
126905,126906,14,7,13,000,2016,10,09,3,3,5,3,0,1,0,1,0,0,0,0,"735317,822599999960000","5694528,551099999800000",12.379710578,51.35321792,0,0,0,Mitte
126910,126911,14,7,13,000,2016,10,19,2,2,6,2,2,1,0,1,1,0,0,0,"742290,849300000000000","5694031,211100000000000",12.479325502,51.345824585,2,2,2,Ost
126916,126917,14,7,13,000,2016,10,14,7,3,0,7,0,0,0,0,0,0,0,1,"741837,904800000020000","5695461,808400000400000",12.473806055,51.358857646,2,2,2,Ost
126917,126918,14,7,13,000,2016,10,17,3,3,5,3,0,0,1,1,0,0,0,0,"734530,456899999990000","5694943,253700000200000",12.368696515,51.357265894,9,9,9,Nord
126918,126919,14,7,13,000,2016,10,19,5,3,1,5,2,0,1,1,0,0,0,0,"735168,214000000040000","5693426,541199999900000",12.37683788,51.343387836,0,0,0,Mitte
126922,126923,14,7,13,000,2016,10,16,3,2,5,3,0,0,0,1,0,0,0,0,"732775,221000000020000","5691352,025000000400000",12.341183966,51.325750324,5,5,5,Südwest
126926,126927,14,7,13,000,2016,10,10,3,3,6,4,0,1,0,1,1,0,0,0,"731272,657200000020000","5693285,142199999700000",12.320910523,51.343716465,7,7,7,Alt-West
126932,126933,14,7,13,000,2016,10,18,5,3,4,2,2,0,1,1,0,0,0,0,"731410,363999999940000","5691633,966400000300000",12.321811728,51.328838072,7,7,7,Alt-West
126933,126934,14,7,13,000,2016,10,19,2,3,5,3,2,1,1,1,0,0,0,0,"738043,780200000040000","5691163,422500000300000",12.41653858,51.321877526,3,3,3,Südost
126940,126941,14,7,13,000,2016,10,15,2,3,3,2,0,1,1,1,0,0,0,0,"737084,768300000000000","5689548,025500000500000",12.401726657,51.307777873,4,4,4,Süd
