OBJECTID_1,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstig,STRZUSTAND,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84,index_right,FID,SBZ,Name
170288,14,7,13,000,2018,10,17,1,2,6,4,2,0,1,1,0,0,0,1,"736848,006799999970000","5693046,967500000300000",12.400660549000065,51.33928348900008,3,3,3,Südost
170301,14,7,13,000,2018,10,10,7,3,4,2,0,0,1,0,1,0,0,0,"735399,251399999950000","5690888,273000000000000",12.37847238300003,51.32050788300006,4,4,4,Süd
170302,14,7,13,000,2018,10,19,4,3,2,2,2,0,1,0,0,0,0,0,"735501,025299999980000","5692055,998599999600000",12.380701803000022,51.33094766900007,0,0,0,Mitte
170305,14,7,13,000,2018,10,06,4,3,4,2,1,1,1,0,0,0,0,0,"736407,660999999960000","5695210,746899999700000",12.395786968000039,51.35888916000005,9,9,9,Nord
170307,14,7,13,000,2018,10,10,4,3,0,1,0,1,0,0,0,0,0,0,"734553,167600000040000","5698741,789099999700000",12.371528589000036,51.39135352000005,9,9,9,Nord
170308,14,7,13,000,2018,10,17,4,3,5,3,0,1,1,0,0,0,0,0,"736593,838200000000000","5693862,923600000300000",12.397560205000048,51.34671343900004,2,2,2,Ost
170310,14,7,13,000,2018,10,15,4,3,5,3,0,1,1,0,0,0,0,0,"731310,209999999960000","5693990,013000000300000",12.321906744000046,51.35002870200003,7,7,7,Alt-West
170312,14,7,13,000,2018,10,10,4,3,6,7,0,0,1,1,0,0,0,0,"734776,675000000050000","5691299,784000000000000",12.369824703000063,51.324458993000064,4,4,4,Süd
170316,14,7,13,000,2018,10,00,6,2,7,7,2,1,0,0,0,0,0,1,"731791,907400000030000","5691745,638100000100000",12.327351371000077,51.329685192000056,5,5,5,Südwest
170319,14,7,13,000,2018,10,08,6,3,5,3,0,1,1,0,0,0,0,1,"737815,122600000000000","5693488,124499999900000",12.414814542000045,51.34283969000006,2,2,2,Ost
170321,14,7,13,000,2018,10,05,6,3,4,2,2,1,1,0,0,0,0,1,"735587,698100000040000","5692244,701100000200000",12.382068454000034,51.33260563200008,0,0,0,Mitte
170322,14,7,13,000,2018,10,16,6,3,1,5,0,1,1,0,0,0,0,0,"735903,239799999980000","5692140,944799999700000",12.386521153000047,51.33154350700005,0,0,0,Mitte
170325,14,7,13,000,2018,10,07,6,3,5,3,0,0,1,0,0,0,0,1,"739509,826699999980000","5689424,080099999900000",12.436371732000055,51.30565030500003,3,3,3,Südost
170327,14,7,13,000,2018,10,12,6,2,1,3,0,1,1,0,0,0,0,0,"728611,606000000030000","5690347,017599999900000",12.28088242800004,51.31841648400007,6,6,6,West
170330,14,7,13,000,2018,10,08,6,3,2,6,0,0,1,0,0,1,0,0,"734785,421399999990000","5692497,791600000100000",12.370739280000066,51.33520920500007,0,0,0,Mitte
170331,14,7,13,000,2018,10,17,3,2,4,2,0,1,1,0,0,0,0,0,"737377,470899999960000","5693160,296900000400000",12.408323694000046,51.34007997400005,2,2,2,Ost
170332,14,7,13,000,2018,10,08,6,3,5,2,0,1,1,0,0,0,0,0,"737203,812599999950000","5693376,639600000300000",12.405979087000048,51.34209434700006,2,2,2,Ost
170333,14,7,13,000,2018,10,08,3,3,3,2,0,1,1,0,0,0,0,0,"737714,638000000040000","5692547,105999999700000",12.412746416000061,51.334435116000066,2,2,2,Ost
170335,14,7,13,000,2018,10,16,3,3,5,3,0,1,0,0,0,0,0,0,"733577,367300000040000","5690679,004900000100000",12.352235673000052,51.319380135000074,5,5,5,Südwest
170352,14,7,13,000,2018,10,05,5,3,0,1,2,1,0,0,0,0,0,1,"735120,140999999950000","5688764,997600000400000",12.373074688000031,51.30156386700003,4,4,4,Süd
170354,14,7,13,000,2018,10,08,5,3,2,6,0,0,1,0,0,0,0,1,"734628,490499999960000","5695399,467000000200000",12.370402883000054,51.36132057100008,9,9,9,Nord
170359,14,7,13,000,2018,10,14,5,3,5,3,0,0,1,0,0,0,0,0,"740108,059000000010000","5687875,427000000100000",12.44389674200005,51.291497965000076,3,3,3,Südost
170361,14,7,13,000,2018,10,10,5,2,6,4,0,0,0,1,0,0,1,0,"730739,283999999990000","5693713,350399999900000",12.313542938000069,51.347777164000036,7,7,7,Alt-West
170362,14,7,13,000,2018,10,19,2,3,2,6,2,0,1,0,0,0,0,0,"737129,714299999990000","5692940,538099999500000",12.40462678700004,51.33821076900006,2,2,2,Ost
170364,14,7,13,000,2018,10,14,2,3,1,5,0,0,1,0,0,0,0,0,"737159,378099999970000","5694840,990000000200000",12.406317811000065,51.35525698400005,1,1,1,Nordost
170366,14,7,13,000,2018,10,12,2,3,5,3,0,1,1,0,0,0,0,0,"733143,042000000020000","5697874,366800000000000",12.350727051000035,51.38414805900004,8,8,8,Nordwest
170367,14,7,13,000,2018,10,10,2,3,5,2,0,1,1,0,0,0,0,0,"732720,545200000050000","5696016,195200000000000",12.34344939400006,51.36764134900005,8,8,8,Nordwest
170369,14,7,13,000,2018,10,11,2,2,5,2,0,0,1,0,0,0,1,0,"728913,821899999980000","5689661,043600000400000",12.284771713000055,51.31213685400007,6,6,6,West
170380,14,7,13,000,2018,11,10,3,3,6,6,0,0,1,1,0,0,0,0,"736979,971000000020000","5693026,477000000000000",12.402538071000038,51.33904458600006,2,2,2,Ost
170385,14,7,13,000,2018,11,07,2,3,0,7,0,1,0,0,0,0,0,0,"737652,467700000040000","5693322,404400000300000",12.412372821000076,51.341420192000044,2,2,2,Ost
170387,14,7,13,000,2018,11,15,2,3,2,6,0,1,1,0,0,0,0,0,"731943,841699999990000","5693135,397599999800000",12.330433263000032,51.342098831000044,7,7,7,Alt-West
170390,14,7,13,000,2018,11,20,2,3,5,3,2,1,1,0,0,0,0,0,"731832,443600000000000","5691422,738300000300000",12.327722171000062,51.32677006100005,5,5,5,Südwest
170392,14,7,13,000,2018,11,14,2,2,6,4,0,0,0,1,0,0,1,0,"733088,701600000030000","5690610,458499999700000",12.345190521000063,51.31896518700006,5,5,5,Südwest
170393,14,7,13,000,2018,11,07,2,3,5,3,0,1,1,0,0,0,0,1,"732384,979700000030000","5696306,774299999700000",12.33882709900007,51.37038714600004,8,8,8,Nordwest
170395,14,7,13,000,2018,11,22,2,3,1,5,2,0,1,0,0,0,0,0,"736493,271700000040000","5693784,962299999800000",12.396066979000068,51.346055490000026,2,2,2,Ost
170397,14,7,13,000,2018,11,15,2,3,5,2,0,1,1,0,0,0,0,0,"737387,839099999980000","5691590,188900000400000",12.407426217000022,51.32598225000004,3,3,3,Südost
170399,14,7,13,000,2018,11,18,2,3,5,3,2,0,1,0,0,0,0,0,"735100,708400000000000","5690878,679200000100000",12.374189320000028,51.32054518800004,4,4,4,Süd
170401,14,7,13,000,2018,11,07,2,3,3,6,0,1,0,0,0,0,0,0,"732334,059400000030000","5692159,688799999700000",12.335389737000071,51.33318084600006,7,7,7,Alt-West
170404,14,7,13,000,2018,11,06,2,3,0,1,2,0,0,0,1,0,0,1,"736332,860200000000000","5694371,743400000000000",12.394157345000053,51.351389244000075,1,1,1,Nordost
170407,14,7,13,000,2018,11,08,2,3,5,2,0,1,1,0,0,0,0,1,"732081,493999999950000","5692452,905000000300000",12.331961497000066,51.33591609200005,7,7,7,Alt-West
170409,14,7,13,000,2018,11,17,2,3,2,6,2,0,1,0,0,0,0,1,"730178,104399999950000","5689971,319299999600000",12.303081334000069,51.31441236300003,5,5,5,Südwest
170430,14,7,13,000,2018,11,11,1,3,2,7,0,0,1,0,0,0,0,1,"736092,064600000040000","5691505,740600000100000",12.388805967000053,51.32576341300006,0,0,0,Mitte
170433,14,7,13,000,2018,11,19,1,3,5,3,2,0,1,0,0,1,0,0,"739495,386300000010000","5691860,773199999700000",12.437801215000036,51.32752769900003,2,2,2,Ost
170436,14,7,13,000,2018,11,17,7,2,6,4,2,0,1,1,0,0,0,0,"732053,307400000050000","5690701,654099999900000",12.33041733400006,51.32020698900004,5,5,5,Südwest
170437,14,7,13,000,2018,11,13,1,3,5,2,0,1,1,0,0,0,0,1,"737763,208199999990000","5690344,808400000400000",12.411973533000037,51.31464691100007,3,3,3,Südost
170439,14,7,13,000,2018,11,16,1,2,6,5,0,0,0,1,0,0,1,0,"732218,331000000010000","5691099,014999999700000",12.33304025600006,51.32370669000005,5,5,5,Südwest
170441,14,7,13,000,2018,11,17,1,3,3,2,2,1,0,0,0,0,1,0,"734291,101299999980000","5695623,855499999600000",12.365713121000056,51.363473991000035,9,9,9,Nord
170455,14,7,13,000,2018,11,11,6,3,3,2,0,1,1,0,0,0,0,0,"735173,077900000030000","5693462,366100000200000",12.376931252000077,51.343707401000074,0,0,0,Mitte
170457,14,7,13,000,2018,11,07,6,2,5,3,0,0,1,0,1,0,0,1,"734633,571400000020000","5690884,716599999900000",12.367501337000022,51.320792191000066,4,4,4,Süd
170458,14,7,13,000,2018,11,11,7,3,5,3,0,1,1,0,0,0,0,1,"732479,690799999980000","5692084,635999999900000",12.337427647000027,51.33244761200007,7,7,7,Alt-West
170459,14,7,13,000,2018,11,14,7,3,8,7,0,1,0,0,0,0,0,1,"731309,926800000020000","5684573,635999999900000",12.315798492000056,51.265498681000054,5,5,5,Südwest
170460,14,7,13,000,2018,11,07,6,3,0,7,1,1,0,0,0,0,0,0,"737888,658000000050000","5690609,301000000000000",12.413946758000066,51.316968588000066,3,3,3,Südost
170461,14,7,13,000,2018,11,05,7,2,6,6,2,0,1,1,0,0,0,1,"732930,044899999980000","5694407,212899999700000",12.345400220000045,51.35311229700005,0,0,0,Mitte
170462,14,7,13,000,2018,11,14,7,3,3,6,0,0,1,0,0,0,1,0,"737262,125200000010000","5692299,453099999600000",12.40609734700007,51.33240111100008,3,3,3,Südost
170463,14,7,13,000,2018,11,05,6,2,5,3,2,1,1,0,0,0,0,0,"730661,023000000040000","5690361,847000000100000",12.310251440000059,51.31772262100003,6,6,6,West
170467,14,7,13,000,2018,11,09,6,3,1,6,0,0,1,0,0,0,1,0,"738229,199400000040000","5696063,042600000300000",12.422472629000026,51.36577857700007,1,1,1,Nordost
170473,14,7,13,000,2018,11,14,6,3,6,4,0,0,1,1,0,0,0,0,"735418,489100000010000","5693050,787300000000000",12.380176541000026,51.339911381000036,0,0,0,Mitte
170474,14,7,13,000,2018,11,15,6,3,3,6,0,1,1,0,0,0,1,0,"735076,417000000020000","5690878,094999999700000",12.373840951000034,51.32054997900008,4,4,4,Süd
170476,14,7,13,000,2018,11,11,6,3,1,3,0,1,1,0,0,0,0,1,"738237,050000000050000","5689894,012699999800000",12.418459273000053,51.31040243000007,3,3,3,Südost
170479,14,7,13,000,2018,11,14,6,3,4,2,0,1,1,0,0,0,0,0,"735069,718299999950000","5688597,206799999800000",12.372242167000024,51.30007851900007,4,4,4,Süd
170481,14,7,13,000,2018,11,19,6,2,6,6,1,0,1,1,0,0,0,0,"738642,810799999980000","5693597,180900000000000",12.426749714000039,51.34347178500008,2,2,2,Ost
170484,14,7,13,000,2018,11,17,6,2,6,4,2,0,1,1,0,0,0,0,"735837,329200000040000","5697716,378800000100000",12.389272066000046,51.38161717400004,9,9,9,Nord
170486,14,7,13,000,2018,11,17,6,2,0,1,2,1,0,0,0,0,0,0,"742277,009199999970000","5694228,716400000300000",12.479261548000068,51.347603167000045,2,2,2,Ost
170496,14,7,13,000,2018,11,09,5,3,5,3,0,1,1,0,0,0,0,0,"734834,030000000030000","5692991,752999999600000",12.371761481000021,51.33962313100005,0,0,0,Mitte
170497,14,7,13,000,2018,11,15,5,3,2,2,0,0,1,0,0,0,0,0,"733627,970300000040000","5692371,799800000200000",12.354070146000026,51.33455487300006,0,0,0,Mitte
170499,14,7,13,000,2018,11,09,5,3,1,7,0,1,1,0,0,0,0,0,"735839,785200000040000","5691855,711500000200000",12.385423170000024,51.329009486000075,0,0,0,Mitte
170501,14,7,13,000,2018,11,05,5,3,3,2,1,1,1,0,0,0,0,0,"730408,968800000030000","5693643,467400000400000",12.308762700000045,51.34728380300004,7,7,7,Alt-West
170504,14,7,13,000,2018,11,14,5,3,6,4,0,0,1,1,0,0,0,0,"738416,124599999980000","5695145,610500000400000",12.424538021000046,51.35746541800006,1,1,1,Nordost
170507,14,7,13,000,2018,11,09,5,3,5,3,0,0,1,0,0,0,1,0,"731811,988000000010000","5691273,472000000100000",12.327332009000031,51.32543846000004,5,5,5,Südwest
170509,14,7,13,000,2018,11,11,5,3,5,2,0,1,1,0,0,0,0,0,"735775,774399999990000","5693092,115700000000000",12.385324254000068,51.34013432900008,0,0,0,Mitte
170510,14,7,13,000,2018,11,20,5,3,5,3,2,1,1,0,0,0,0,0,"737355,925300000000000","5692913,318099999800000",12.407850344000053,51.33787207100005,2,2,2,Ost
170511,14,7,13,000,2018,11,14,5,3,1,5,0,1,1,0,0,0,0,0,"735038,027299999960000","5691163,781899999800000",12.37347933500007,51.323130279000054,4,4,4,Süd
170512,14,7,13,000,2018,11,15,5,2,6,4,0,0,1,1,0,0,0,0,"731838,648599999960000","5692380,250699999700000",12.328434037000022,51.33536293700007,7,7,7,Alt-West
170513,14,7,13,000,2018,11,09,5,3,1,5,0,1,1,0,0,0,0,0,"735005,122199999980000","5691904,353600000000000",12.37349619300005,51.32979153800005,0,0,0,Mitte
170515,14,7,13,000,2018,11,07,5,3,2,2,0,0,1,0,0,0,0,0,"736753,096600000050000","5688652,688900000400000",12.396382849000076,51.29987916500005,4,4,4,Süd
170517,14,7,13,000,2018,11,09,5,2,5,3,0,0,1,0,1,0,0,0,"734138,837300000010000","5695563,805300000100000",12.363490289000026,51.362997722000046,9,9,9,Nord
170518,14,7,13,000,2018,11,12,5,3,5,3,0,0,1,0,0,0,1,0,"742286,244900000050000","5694030,568000000000000",12.479259075000073,51.34582077500005,2,2,2,Ost
170520,14,7,13,000,2018,11,06,5,3,6,4,2,0,1,1,0,0,0,0,"734563,754399999980000","5695819,195100000100000",12.369751481000037,51.365114936000055,9,9,9,Nord
170537,14,7,13,000,2018,11,11,4,3,1,5,0,1,1,0,0,0,0,0,"734765,922700000000000","5691308,201100000200000",12.36967620200005,51.32453898500006,4,4,4,Süd
170539,14,7,13,000,2018,11,08,4,3,3,2,0,1,1,0,0,0,0,0,"736399,043300000020000","5691422,375500000100000",12.393148687000064,51.32488764000004,0,0,0,Mitte
170541,14,7,13,000,2018,11,22,4,3,5,3,2,0,1,0,0,0,0,0,"737638,612500000050000","5692162,715099999700000",12.41140067300006,51.33101658000004,3,3,3,Südost
170543,14,7,13,000,2018,11,10,4,3,3,6,0,1,0,0,0,0,0,0,"735067,871500000010000","5690572,682000000000000",12.373517203000063,51.31781199800008,4,4,4,Süd
170546,14,7,13,000,2018,11,13,4,3,3,2,0,1,1,0,0,0,0,0,"731545,857300000030000","5696611,346800000400000",12.326991117000034,51.37346389500004,8,8,8,Nordwest
170547,14,7,13,000,2018,11,13,4,3,3,5,0,1,1,0,0,0,0,0,"734713,480400000000000","5693717,115700000000000",12.370511933000046,51.346184049000044,0,0,0,Mitte
170548,14,7,13,000,2018,11,07,4,3,3,2,0,1,1,0,0,0,0,0,"734798,694299999970000","5696049,160600000100000",12.373272187000055,51.36708213800006,9,9,9,Nord
170549,14,7,13,000,2018,11,08,4,3,4,2,0,1,1,0,0,0,0,0,"731891,621399999950000","5692405,187900000300000",12.32920940400004,51.33556519700005,7,7,7,Alt-West
170550,14,7,13,000,2018,11,06,4,3,5,3,2,1,1,0,0,0,0,1,"736071,020699999990000","5689665,535400000400000",12.387286344000074,51.30925395200006,4,4,4,Süd
170551,14,7,13,000,2018,11,06,4,2,0,7,0,0,0,0,0,0,1,0,"733898,104000000050000","5690815,603600000000000",12.35691992300002,51.32047458100004,4,4,4,Süd
170552,14,7,13,000,2018,11,05,4,3,5,3,2,1,1,0,0,0,0,0,"739234,864999999990000","5699129,208999999800000",12.438956603000065,51.39287703200006,1,1,1,Nordost
170554,14,7,13,000,2018,11,18,4,3,5,2,2,1,1,0,0,0,0,0,"734282,214799999960000","5693502,828700000400000",12.364189384000042,51.34443839700003,0,0,0,Mitte
170555,14,7,13,000,2018,11,10,4,3,1,5,0,0,1,0,0,0,0,0,"739384,083300000060000","5692288,604000000300000",12.436493991000077,51.33141467100006,2,2,2,Ost
170580,14,7,13,000,2018,11,15,3,3,3,5,0,1,1,0,0,0,0,0,"735434,040900000020000","5693145,335599999900000",12.380461919000027,51.34075363800008,0,0,0,Mitte
170581,14,7,13,000,2018,11,06,3,3,2,6,0,0,1,0,0,0,0,0,"734750,619599999980000","5693845,736200000200000",12.37112907200003,51.34732326200003,0,0,0,Mitte
170583,14,7,13,000,2018,11,05,3,3,1,7,2,1,1,0,0,0,0,0,"736556,662900000000000","5693866,209699999500000",12.397029547000045,51.34675840600005,2,2,2,Ost
170586,14,7,13,000,2018,11,18,3,3,5,2,0,1,1,0,0,0,0,0,"734795,748999999950000","5692483,004800000200000",12.37087752900004,51.33507220900003,0,0,0,Mitte
170587,14,7,13,000,2018,11,12,3,3,4,2,0,1,1,0,0,0,0,0,"738933,243000000020000","5688213,414200000500000",12.427304780000043,51.29502571100005,3,3,3,Südost
170589,14,7,13,000,2018,11,05,3,3,6,2,2,0,1,1,0,0,0,0,"737918,383099999980000","5695323,909000000000000",12.41752150900004,51.35927441300004,1,1,1,Nordost
170593,14,7,13,000,2018,11,14,3,3,4,6,0,0,1,0,1,0,0,0,"734767,224300000000000","5691389,028699999700000",12.369748081000068,51.32526399200003,4,4,4,Süd
170597,14,7,13,000,2018,11,18,3,3,2,6,2,0,1,0,0,0,0,1,"733575,387499999950000","5690678,355700000200000",12.352206887000023,51.319375120000075,5,5,5,Südwest
170600,14,7,13,000,2018,11,07,3,3,0,1,0,0,0,0,1,0,0,1,"735946,147000000000000","5688557,940800000000000",12.384765707000042,51.299363594000056,4,4,4,Süd
170602,14,7,13,000,2018,11,19,3,3,1,5,2,1,1,0,0,0,0,1,"734507,679099999950000","5694999,809000000400000",12.368407227000034,51.35778295700004,9,9,9,Nord
170603,14,7,13,000,2018,11,15,3,3,3,2,0,1,1,0,0,0,0,1,"730869,449400000040000","5691742,558600000100000",12.314131405000069,51.33003268300007,7,7,7,Alt-West
170605,14,7,13,000,2018,11,11,3,3,5,7,0,0,1,0,0,0,1,1,"731261,944400000040000","5691971,761199999600000",12.319904275000056,51.33193077400006,7,7,7,Alt-West
170608,14,7,13,000,2018,11,07,3,3,5,3,0,0,1,0,0,0,0,1,"731774,675900000030000","5691017,583399999900000",12.326631045000056,51.32315659300008,5,5,5,Südwest
170609,14,7,13,000,2018,11,14,3,3,5,2,0,0,1,0,0,0,1,1,"739100,551800000020000","5699445,659199999600000",12.437242709000031,51.395773991000056,1,1,1,Nordost
170612,14,7,13,000,2018,11,18,3,2,6,6,1,0,1,1,0,0,0,1,"730748,389899999950000","5686096,318199999600000",12.308746038000038,51.279395460000046,5,5,5,Südwest
170630,14,7,13,000,2018,11,17,2,3,2,6,2,0,1,0,0,0,0,0,"733752,977599999980000","5693698,322200000300000",12.356732133000037,51.34641108400007,0,0,0,Mitte
170631,14,7,13,000,2018,11,16,2,3,0,7,0,1,0,0,0,0,0,0,"735937,924400000020000","5693817,471199999600000",12.388128668000036,51.346578038000075,0,0,0,Mitte
170633,14,7,13,000,2018,11,12,2,3,0,7,0,1,1,0,0,0,0,0,"732392,005800000040000","5691545,664599999800000",12.335819679000053,51.32764524000004,5,5,5,Südwest
170634,14,7,13,000,2018,11,07,2,3,0,1,1,1,0,0,0,0,0,1,"731762,813500000050000","5689971,958300000100000",12.325781521000067,51.31377501000003,5,5,5,Südwest
170636,14,7,13,000,2018,11,17,2,3,1,5,2,1,1,0,0,0,0,0,"734287,614500000030000","5696191,170900000300000",12.366036867000048,51.36856788400007,9,9,9,Nord
170638,14,7,13,000,2018,11,15,2,3,6,4,0,0,1,1,0,0,0,0,"737932,228299999960000","5695246,739500000100000",12.417668398000046,51.35857594700008,1,1,1,Nordost
170655,14,7,13,000,2018,11,15,1,2,3,6,0,1,0,0,0,0,0,0,"736175,011399999960000","5691067,220700000400000",12.389703816000065,51.321792722000055,0,0,0,Mitte
170662,14,7,13,000,2018,12,07,2,3,6,4,2,0,1,1,0,0,0,1,"735721,870000000000000","5695501,623399999900000",12.386147423000068,51.36178502100006,9,9,9,Nord
170663,14,7,13,000,2018,12,16,2,3,5,3,1,1,1,0,0,0,0,1,"735836,721000000020000","5694978,974999999600000",12.387447703000078,51.35704595800007,9,9,9,Nord
170665,14,7,13,000,2018,12,15,2,3,5,3,0,0,1,0,0,0,0,0,"733742,178500000040000","5692479,299700000300000",12.355777283000066,51.33547292600008,0,0,0,Mitte
170666,14,7,13,000,2018,12,16,2,3,5,2,2,1,1,0,0,0,0,1,"734745,834700000010000","5690775,036399999600000",12.369037363000075,51.31976135100007,4,4,4,Süd
170668,14,7,13,000,2018,12,13,2,3,2,2,0,0,1,0,0,0,0,0,"738461,854999999980000","5690286,201000000400000",12.421940980000045,51.31382857300008,3,3,3,Südost
170670,14,7,13,000,2018,12,15,2,2,0,1,0,1,1,0,0,0,0,1,"736982,735899999970000","5692319,534300000400000",12.402107429000068,51.33269783500003,3,3,3,Südost
170697,14,7,13,000,2018,12,22,1,3,9,1,2,0,1,0,0,0,0,1,"736296,156599999990000","5694100,822900000000000",12.393451364000043,51.34897267300005,0,0,0,Mitte
170699,14,7,13,000,2018,12,08,3,3,3,2,0,1,1,0,0,0,0,1,"734190,003600000050000","5692885,761900000300000",12.36246193900007,51.33893730200003,0,0,0,Mitte
170700,14,7,13,000,2018,12,16,1,2,6,2,2,0,1,1,0,0,0,1,"737015,495499999960000","5697119,868499999900000",12.405773874000033,51.375772322000046,1,1,1,Nordost
170701,14,7,13,000,2018,12,08,3,3,5,3,0,0,1,0,0,0,0,1,"732437,393000000040000","5691678,161999999500000",12.336556405000067,51.32881609200007,5,5,5,Südwest
170703,14,7,13,000,2018,12,10,3,3,5,3,0,0,1,0,0,0,0,1,"735249,805900000040000","5688918,929700000200000",12.375032874000055,51.30289207200008,4,4,4,Süd
170705,14,7,13,000,2018,12,20,3,3,3,7,2,0,1,0,0,0,1,1,"736084,947000000040000","5692632,276999999800000",12.389450324000052,51.33587843600003,0,0,0,Mitte
170707,14,7,13,000,2018,12,16,3,3,6,4,2,0,1,1,0,0,0,1,"738679,329499999990000","5693631,903699999700000",12.427296364000028,51.343768124000064,2,2,2,Ost
170708,14,7,13,000,2018,12,22,3,3,6,2,2,0,0,1,0,0,1,1,"734776,849000000050000","5692495,038999999900000",12.370614623000051,51.335188036000034,0,0,0,Mitte
170710,14,7,13,000,2018,12,09,3,2,2,2,0,1,1,0,0,0,0,1,"735444,621999999970000","5691683,061999999900000",12.379647246000047,51.32762341400007,0,0,0,Mitte
170717,14,7,13,000,2018,12,10,7,3,3,6,0,0,1,0,1,0,0,1,"735152,095300000040000","5693637,169300000200000",12.376745958000072,51.34528517200005,0,0,0,Mitte
170720,14,7,13,000,2018,12,12,7,3,2,1,0,0,1,0,1,0,0,1,"734825,339599999950000","5692537,613099999700000",12.371337555000025,51.33555017900005,0,0,0,Mitte
170726,14,7,13,000,2018,12,16,4,2,5,3,2,0,1,0,0,0,1,1,"737839,404699999960000","5695037,288499999800000",12.416197614000055,51.356734782000046,1,1,1,Nordost
170732,14,7,13,000,2018,12,07,4,3,5,2,0,1,0,0,0,0,1,1,"734776,849000000050000","5692495,038999999900000",12.370614623000051,51.335188036000034,0,0,0,Mitte
170739,14,7,13,000,2018,12,05,4,3,5,3,2,0,1,0,0,0,0,1,"734606,223400000020000","5692453,054100000300000",12.368141905000073,51.33488157000005,0,0,0,Mitte
170741,14,7,13,000,2018,11,15,6,3,6,4,0,0,1,1,0,0,0,1,"739735,483800000050000","5691794,839399999900000",12.441196643000069,51.326834768000026,2,2,2,Ost
170743,14,7,13,000,2018,11,06,6,3,6,4,2,0,1,1,0,0,0,0,"731867,611999999960000","5696448,691300000100000",12.331499805000021,51.37187252000007,8,8,8,Nordwest
170746,14,7,13,000,2018,11,13,6,3,5,3,0,0,1,0,0,0,0,1,"739940,544299999950000","5694096,907499999700000",12.445684964000066,51.34741102700008,2,2,2,Ost
